customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport
U821939,None,Yes,No,No,No,No,No
U825707,None,Yes,Yes,No,Yes,Yes,Yes
U828465,Fiber Optic,Yes,No,No,No,No,Yes
U829331,None,Yes,Yes,No,No,Yes,No
U83203,None,Yes,Yes,Yes,No,No,No
U833919,Fiber Optic,Yes,Yes,No,No,Yes,Yes
U836701,Fiber Optic,Yes,Yes,No,No,No,No
U838638,Fiber Optic,Yes,No,No,No,Yes,Yes
U840079,None,Yes,Yes,Yes,No,No,Yes
U842865,DSL,Yes,No,Yes,No,No,Yes
U843827,Fiber Optic,Yes,No,Yes,Yes,No,Yes
U848705,None,Yes,No,No,Yes,No,Yes
U850712,None,Yes,No,No,Yes,No,No
U858751,None,Yes,Yes,No,No,No,No
U859222,DSL,Yes,No,No,Yes,Yes,Yes
U859942,DSL,Yes,Yes,Yes,Yes,No,No
U862685,DSL,Yes,No,No,Yes,No,Yes
U870891,Fiber Optic,Yes,No,No,No,Yes,No
U873148,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
U875156,Fiber Optic,Yes,No,No,No,Yes,Yes
U876126,Fiber Optic,Yes,No,No,No,No,Yes
U879145,None,Yes,Yes,Yes,No,Yes,Yes
U880816,None,Yes,No,No,No,No,No
U88099,None,Yes,Yes,Yes,Yes,Yes,No
U887076,DSL,Yes,No,Yes,Yes,No,No
U888719,Fiber Optic,Yes,Yes,No,Yes,Yes,No
U889368,DSL,Yes,Yes,No,Yes,Yes,Yes
U889748,Fiber Optic,Yes,No,Yes,No,No,No
U892775,DSL,Yes,No,Yes,No,Yes,Yes
U89471,Fiber Optic,Yes,No,No,Yes,No,No
U896725,None,Yes,No,No,Yes,No,No
U898866,DSL,Yes,No,No,Yes,No,Yes
U903738,None,Yes,Yes,Yes,No,No,No
U904070,Fiber Optic,Yes,No,Yes,No,Yes,Yes
U905397,None,No,No,Yes,No,Yes,No
U908663,None,Yes,Yes,Yes,Yes,Yes,No
U911080,DSL,Yes,Yes,No,Yes,No,No
U912904,Fiber Optic,Yes,Yes,Yes,Yes,No,No
U913257,Fiber Optic,No,No,No,No,Yes,No
U913708,Fiber Optic,Yes,No,No,Yes,No,No
U915144,DSL,Yes,No,No,No,No,No
U921662,Fiber Optic,Yes,Yes,No,No,Yes,Yes
U922017,Fiber Optic,Yes,No,Yes,No,Yes,No
U924025,DSL,Yes,Yes,No,Yes,Yes,No
U925717,Fiber Optic,Yes,No,No,Yes,Yes,Yes
U929313,None,Yes,No,Yes,No,No,Yes
U931407,Fiber Optic,Yes,Yes,No,Yes,No,No
U933787,Fiber Optic,Yes,Yes,No,Yes,Yes,No
U935536,Fiber Optic,No,Yes,Yes,No,Yes,Yes
U936716,DSL,No,No,No,Yes,Yes,Yes
U939454,DSL,Yes,Yes,Yes,No,No,Yes
U954852,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
U955654,DSL,Yes,Yes,No,Yes,Yes,No
U956918,Fiber Optic,Yes,Yes,No,No,No,No
U958988,None,Yes,Yes,No,No,Yes,No
U960393,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
U961818,Fiber Optic,Yes,No,Yes,No,Yes,Yes
U961945,DSL,Yes,Yes,No,Yes,No,Yes
U964784,None,Yes,No,No,Yes,No,No
U968415,Fiber Optic,Yes,No,No,Yes,Yes,No
U970048,DSL,Yes,No,No,No,Yes,No
U972291,Fiber Optic,Yes,No,No,No,No,No
U973354,Fiber Optic,Yes,No,Yes,No,No,Yes
U976048,None,Yes,Yes,No,Yes,No,No
U978149,Fiber Optic,Yes,No,No,No,Yes,No
U980861,DSL,No,No,No,No,Yes,Yes
U982319,DSL,Yes,No,Yes,No,No,No
U98284,None,Yes,Yes,No,Yes,Yes,No
U987101,Fiber Optic,Yes,No,No,No,Yes,No
U989317,Fiber Optic,Yes,No,No,No,Yes,No
U990275,DSL,Yes,No,No,Yes,No,Yes
U99057,DSL,Yes,No,Yes,Yes,No,Yes
U993807,Fiber Optic,Yes,Yes,No,Yes,No,No
U994685,Fiber Optic,Yes,No,No,Yes,Yes,No
U996984,None,Yes,No,Yes,No,Yes,Yes
U997168,None,Yes,Yes,No,No,Yes,No
U998688,Fiber Optic,Yes,No,Yes,No,Yes,Yes
V08639,Fiber Optic,Yes,No,No,Yes,No,No
V102290,Fiber Optic,Yes,Yes,No,No,Yes,No
V109479,Fiber Optic,No,No,No,No,Yes,Yes
V109553,DSL,Yes,Yes,Yes,Yes,Yes,Yes
V111312,Fiber Optic,Yes,No,Yes,No,Yes,Yes
V112489,Fiber Optic,Yes,No,Yes,No,No,No
V113628,DSL,Yes,No,No,No,No,No
V11448,DSL,Yes,Yes,No,Yes,No,No
V116127,Fiber Optic,Yes,No,No,Yes,No,No
V116281,DSL,Yes,No,Yes,No,No,No
V118979,Fiber Optic,No,No,No,No,Yes,No
V122404,DSL,Yes,Yes,Yes,No,Yes,No
V122687,Fiber Optic,Yes,Yes,No,Yes,No,Yes
V123994,Fiber Optic,Yes,Yes,No,No,No,No
V125585,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
V130606,Fiber Optic,Yes,Yes,Yes,No,No,Yes
V133527,Fiber Optic,Yes,No,No,No,No,Yes
V134244,Fiber Optic,Yes,Yes,No,No,No,No
V135243,None,Yes,No,Yes,No,Yes,No
V136458,DSL,Yes,No,No,Yes,No,No
V137712,None,Yes,Yes,Yes,No,Yes,No
V13975,Fiber Optic,Yes,No,No,No,No,No
V140814,Fiber Optic,Yes,No,No,Yes,No,No
V142415,None,Yes,No,Yes,Yes,No,No
V143753,Fiber Optic,Yes,No,Yes,Yes,No,Yes
V148792,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
V148850,None,Yes,Yes,No,Yes,Yes,No
V150452,DSL,Yes,No,No,No,No,Yes
V153573,DSL,Yes,No,Yes,Yes,Yes,No
V154450,DSL,Yes,Yes,No,Yes,No,No
V155685,Fiber Optic,Yes,Yes,No,No,Yes,No
V157744,DSL,Yes,No,No,No,No,No
V161009,Fiber Optic,Yes,No,No,No,No,Yes
V162258,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
V163590,DSL,Yes,No,No,No,Yes,Yes
V164385,None,Yes,Yes,Yes,No,No,Yes
V166378,Fiber Optic,Yes,Yes,No,No,No,Yes
V170205,Fiber Optic,Yes,No,No,No,Yes,No
V172495,DSL,Yes,No,No,No,No,Yes
V173017,Fiber Optic,Yes,Yes,No,No,No,Yes
V17305,None,Yes,No,Yes,No,No,No
V173338,DSL,Yes,No,Yes,Yes,Yes,No
V183873,DSL,Yes,Yes,Yes,Yes,Yes,Yes
V186499,None,Yes,No,No,Yes,Yes,No
V188673,Fiber Optic,Yes,Yes,Yes,Yes,No,No
V189914,Fiber Optic,Yes,No,No,No,No,Yes
V191422,Fiber Optic,Yes,No,Yes,No,Yes,No
V191716,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
V197580,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V198321,Fiber Optic,Yes,No,No,No,Yes,No
V204161,DSL,Yes,Yes,Yes,No,No,No
V204250,None,Yes,Yes,Yes,No,Yes,No
V205649,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
V207992,DSL,Yes,Yes,No,Yes,No,Yes
V210365,Fiber Optic,No,No,No,Yes,No,No
V211089,None,Yes,No,No,No,No,No
V211448,Fiber Optic,Yes,No,Yes,Yes,Yes,No
V217092,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
V217475,Fiber Optic,Yes,No,No,No,Yes,No
V21751,DSL,Yes,No,Yes,Yes,No,No
V218370,Fiber Optic,No,Yes,No,No,No,No
V220879,DSL,Yes,No,No,No,No,No
V224057,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
V224713,None,Yes,Yes,No,No,Yes,No
V225599,DSL,Yes,No,No,No,No,Yes
V226103,DSL,Yes,Yes,No,Yes,No,No
V226473,Fiber Optic,Yes,No,No,Yes,No,Yes
V228516,DSL,Yes,No,No,No,No,Yes
V231505,Fiber Optic,Yes,Yes,Yes,No,No,No
V234562,Fiber Optic,Yes,No,Yes,No,No,Yes
V249937,None,Yes,No,No,No,No,No
V249949,None,Yes,Yes,No,Yes,No,Yes
V250371,DSL,Yes,No,No,No,No,No
V25084,Fiber Optic,Yes,No,No,No,No,Yes
V251110,DSL,No,No,No,No,Yes,No
V251779,DSL,Yes,Yes,No,No,Yes,Yes
V252156,Fiber Optic,Yes,Yes,No,No,Yes,No
V255943,DSL,Yes,No,No,Yes,Yes,No
V258672,None,Yes,Yes,No,No,Yes,No
V262977,DSL,Yes,No,Yes,Yes,No,No
V269390,DSL,Yes,Yes,No,Yes,No,No
V275789,Fiber Optic,Yes,No,No,Yes,Yes,No
V277295,DSL,Yes,No,Yes,Yes,No,No
V280043,DSL,Yes,Yes,No,No,No,No
V283441,DSL,Yes,Yes,Yes,No,No,No
V285978,Fiber Optic,Yes,No,No,Yes,No,No
V286928,Fiber Optic,Yes,Yes,No,No,Yes,No
V289484,Fiber Optic,Yes,Yes,No,No,Yes,No
V296012,DSL,No,No,No,Yes,Yes,No
V297183,DSL,Yes,No,No,No,No,Yes
V297438,Fiber Optic,Yes,No,No,Yes,Yes,Yes
V29948,Fiber Optic,Yes,Yes,No,Yes,No,No
V300263,DSL,Yes,No,No,Yes,No,No
V306665,None,Yes,Yes,Yes,No,No,No
V310965,DSL,Yes,Yes,Yes,No,No,No
V313460,DSL,Yes,Yes,Yes,No,No,No
V315176,Fiber Optic,No,No,Yes,No,No,No
V316726,DSL,Yes,Yes,Yes,No,No,No
V316925,Fiber Optic,No,Yes,No,Yes,No,No
V320235,Fiber Optic,Yes,Yes,No,No,Yes,No
V320610,Fiber Optic,Yes,Yes,No,No,Yes,Yes
V323321,Fiber Optic,Yes,No,No,Yes,No,Yes
V326753,Fiber Optic,Yes,No,Yes,No,No,No
V330988,None,Yes,Yes,Yes,No,Yes,No
V33143,None,Yes,Yes,No,No,No,Yes
V334127,DSL,Yes,No,No,Yes,Yes,Yes
V334521,None,Yes,Yes,No,Yes,No,No
V334774,Fiber Optic,Yes,Yes,Yes,No,Yes,No
V334829,DSL,Yes,No,No,No,Yes,Yes
V342335,Fiber Optic,Yes,Yes,Yes,No,No,No
V350068,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V350641,Fiber Optic,Yes,Yes,No,Yes,No,No
V352534,DSL,No,Yes,No,Yes,Yes,No
V354023,DSL,Yes,No,Yes,Yes,No,Yes
V354163,None,Yes,No,No,No,No,Yes
V354248,Fiber Optic,Yes,Yes,Yes,No,No,No
V366744,DSL,Yes,No,No,Yes,Yes,Yes
V366783,Fiber Optic,Yes,Yes,No,Yes,No,No
V368301,DSL,Yes,No,Yes,No,No,No
V372461,Fiber Optic,Yes,Yes,Yes,No,Yes,No
V37260,Fiber Optic,No,No,No,No,No,No
V378021,Fiber Optic,Yes,No,No,No,Yes,Yes
V383785,None,No,Yes,No,No,Yes,Yes
V384695,Fiber Optic,Yes,No,Yes,No,No,No
V385014,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
V385446,DSL,Yes,Yes,Yes,Yes,No,Yes
V386022,DSL,Yes,Yes,No,Yes,No,Yes
V394552,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
V395482,None,Yes,Yes,No,No,Yes,No
V397454,Fiber Optic,Yes,No,No,Yes,No,Yes
V398404,DSL,Yes,No,Yes,No,Yes,No
V398451,None,Yes,No,No,Yes,Yes,No
V399133,DSL,Yes,No,No,Yes,No,Yes
V402063,None,Yes,Yes,Yes,Yes,Yes,No
V403958,Fiber Optic,Yes,No,No,No,Yes,Yes
V405018,Fiber Optic,Yes,Yes,No,No,No,Yes
V409169,DSL,Yes,Yes,Yes,No,No,Yes
V412148,None,Yes,No,No,No,Yes,Yes
V412856,DSL,Yes,No,Yes,Yes,Yes,No
V417569,DSL,Yes,No,No,No,Yes,No
V418789,DSL,Yes,No,No,No,No,Yes
V420683,DSL,No,Yes,Yes,No,No,No
V422642,DSL,Yes,Yes,Yes,Yes,Yes,No
V423542,None,Yes,Yes,Yes,No,No,No
V424932,Fiber Optic,Yes,No,No,No,No,No
V433765,None,No,Yes,No,No,No,No
V435676,DSL,Yes,No,Yes,No,Yes,Yes
V438879,Fiber Optic,Yes,No,Yes,No,No,Yes
V441781,Fiber Optic,Yes,Yes,No,No,No,No
V442014,DSL,No,Yes,Yes,No,No,No
V447329,Fiber Optic,Yes,No,No,No,Yes,No
V448804,DSL,Yes,No,No,Yes,No,No
V455035,None,Yes,No,No,No,Yes,No
V455137,DSL,Yes,Yes,No,No,No,Yes
V463431,DSL,Yes,No,Yes,No,No,No
V465323,DSL,Yes,Yes,No,No,No,Yes
V469262,Fiber Optic,Yes,Yes,Yes,No,No,No
V471727,None,Yes,No,Yes,Yes,Yes,Yes
V472281,None,Yes,No,Yes,No,Yes,No
V473732,Fiber Optic,Yes,No,No,No,Yes,No
V483573,Fiber Optic,Yes,No,Yes,No,No,Yes
V488557,DSL,No,No,Yes,Yes,Yes,No
V490167,None,Yes,No,Yes,No,Yes,No
V490898,Fiber Optic,Yes,No,No,No,No,No
V491453,DSL,Yes,No,No,Yes,Yes,No
V491724,Fiber Optic,Yes,No,Yes,Yes,Yes,No
V491948,None,Yes,Yes,No,Yes,No,Yes
V492124,Fiber Optic,Yes,No,No,Yes,Yes,No
V492229,Fiber Optic,Yes,No,Yes,Yes,No,Yes
V492997,Fiber Optic,Yes,No,No,No,No,No
V493123,DSL,Yes,Yes,No,No,Yes,Yes
V49412,DSL,Yes,No,Yes,No,No,Yes
V49732,None,Yes,No,Yes,Yes,No,No
V499414,None,Yes,No,No,No,No,Yes
V502095,Fiber Optic,Yes,Yes,No,No,No,No
V505906,DSL,Yes,Yes,Yes,No,No,No
V506373,DSL,Yes,No,Yes,Yes,No,No
V507469,None,Yes,Yes,Yes,Yes,Yes,Yes
V508616,DSL,Yes,Yes,No,Yes,No,Yes
V511273,None,Yes,No,No,No,No,Yes
V513511,DSL,Yes,No,Yes,Yes,No,Yes
V515770,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
V522146,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V52316,Fiber Optic,Yes,No,No,No,No,No
V524680,DSL,Yes,No,No,No,No,Yes
V527256,Fiber Optic,Yes,No,No,No,No,No
V52887,None,Yes,No,Yes,No,Yes,No
V529956,None,Yes,Yes,Yes,No,Yes,Yes
V535088,DSL,Yes,No,Yes,Yes,Yes,No
V538685,DSL,No,No,No,Yes,No,No
V54032,Fiber Optic,Yes,No,Yes,No,Yes,No
V540566,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
V540593,None,Yes,Yes,Yes,No,Yes,No
V541468,DSL,Yes,No,No,Yes,Yes,No
V544721,Fiber Optic,Yes,No,No,Yes,No,Yes
V548300,DSL,Yes,No,No,Yes,No,Yes
V549313,None,Yes,No,No,No,No,Yes
V551292,None,No,Yes,No,Yes,No,No
V554560,DSL,Yes,Yes,No,No,No,Yes
V556375,DSL,Yes,Yes,Yes,Yes,Yes,Yes
V55806,Fiber Optic,Yes,Yes,No,No,No,No
V558648,DSL,Yes,Yes,Yes,No,No,Yes
V559269,Fiber Optic,No,Yes,No,No,Yes,No
V562502,Fiber Optic,No,No,No,No,No,Yes
V565903,DSL,Yes,Yes,No,Yes,Yes,No
V570979,Fiber Optic,Yes,No,Yes,No,No,Yes
V571104,DSL,No,No,Yes,Yes,Yes,No
V57129,Fiber Optic,Yes,No,No,Yes,No,No
V571379,DSL,Yes,Yes,No,No,No,No
V573037,Fiber Optic,Yes,No,No,No,Yes,No
V579413,DSL,Yes,No,Yes,Yes,No,Yes
V581138,None,Yes,No,No,Yes,No,Yes
V583352,DSL,Yes,No,Yes,No,Yes,No
V583631,Fiber Optic,Yes,No,No,No,No,No
V585340,Fiber Optic,Yes,Yes,Yes,No,Yes,No
V588439,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V592787,None,Yes,No,No,No,No,Yes
V593517,Fiber Optic,Yes,No,No,Yes,Yes,No
V595168,DSL,Yes,Yes,No,Yes,No,Yes
V596816,DSL,Yes,No,No,Yes,Yes,Yes
V596931,Fiber Optic,Yes,No,Yes,Yes,No,No
V598235,Fiber Optic,Yes,Yes,No,No,Yes,No
V599007,Fiber Optic,Yes,No,No,Yes,Yes,Yes
V599639,Fiber Optic,Yes,Yes,No,No,No,No
V600500,Fiber Optic,No,Yes,Yes,Yes,No,No
V601344,None,Yes,Yes,No,No,No,No
V601914,DSL,Yes,No,Yes,No,No,No
V603783,DSL,Yes,Yes,Yes,Yes,Yes,Yes
V604132,None,Yes,No,No,No,Yes,No
V607093,DSL,Yes,Yes,No,Yes,Yes,No
V607314,DSL,Yes,No,No,Yes,Yes,No
V611969,DSL,Yes,Yes,Yes,No,Yes,No
V612897,DSL,Yes,Yes,No,Yes,Yes,No
V615120,DSL,Yes,Yes,No,No,No,Yes
V615478,Fiber Optic,No,Yes,No,Yes,No,No
V620091,DSL,Yes,Yes,No,No,No,No
V620517,DSL,Yes,No,No,Yes,No,No
V62176,None,Yes,Yes,No,No,Yes,Yes
V621966,None,Yes,No,No,No,No,Yes
V624141,Fiber Optic,Yes,No,No,Yes,No,No
V625144,DSL,Yes,Yes,No,Yes,Yes,Yes
V625954,DSL,Yes,No,No,Yes,No,No
V627981,Fiber Optic,Yes,No,No,No,Yes,No
V630491,DSL,Yes,No,Yes,Yes,No,Yes
V630546,Fiber Optic,Yes,Yes,No,Yes,No,No
V630948,Fiber Optic,Yes,No,No,No,No,No
V631811,Fiber Optic,Yes,No,Yes,No,Yes,No
V632030,DSL,Yes,Yes,No,No,No,No
V634698,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V635294,Fiber Optic,Yes,Yes,No,No,No,No
V635970,Fiber Optic,Yes,No,No,No,No,Yes
V639117,DSL,Yes,Yes,No,Yes,No,Yes
V642036,Fiber Optic,Yes,No,No,Yes,Yes,Yes
V643148,Fiber Optic,Yes,No,No,No,No,Yes
V644029,Fiber Optic,Yes,No,No,Yes,No,No
V645052,Fiber Optic,Yes,No,Yes,No,No,Yes
V645531,DSL,Yes,No,No,Yes,No,Yes
V646556,None,Yes,No,No,No,No,No
V649705,Fiber Optic,Yes,No,Yes,Yes,No,No
V649833,None,Yes,Yes,No,No,Yes,Yes
V650172,Fiber Optic,Yes,Yes,No,No,Yes,No
V650308,Fiber Optic,Yes,No,No,Yes,No,No
V653192,Fiber Optic,Yes,Yes,No,No,No,No
V653709,Fiber Optic,Yes,No,No,No,No,Yes
V65412,Fiber Optic,Yes,No,Yes,No,Yes,Yes
V655125,None,No,Yes,Yes,Yes,Yes,Yes
V658272,Fiber Optic,Yes,Yes,No,No,No,No
V660511,None,Yes,No,No,No,No,Yes
V664719,DSL,Yes,Yes,No,No,No,Yes
V673184,Fiber Optic,Yes,No,No,No,No,No
V676238,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V677446,Fiber Optic,Yes,No,No,Yes,Yes,Yes
V677765,Fiber Optic,Yes,No,No,No,No,Yes
V67946,Fiber Optic,Yes,Yes,No,No,No,Yes
V681488,None,Yes,No,No,No,No,No
V684670,DSL,Yes,Yes,No,No,Yes,No
V686523,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes
V691458,DSL,Yes,No,No,No,No,Yes
V698076,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
V700908,Fiber Optic,No,Yes,Yes,Yes,No,No
V704386,None,Yes,No,No,Yes,No,No
V710840,DSL,Yes,Yes,Yes,No,No,Yes
V712317,Fiber Optic,Yes,No,No,Yes,No,Yes
V713912,DSL,Yes,No,No,Yes,No,Yes
V721671,None,Yes,No,Yes,Yes,No,Yes
V72326,DSL,Yes,No,Yes,No,No,No
V729031,Fiber Optic,Yes,Yes,No,No,No,No
V733953,None,Yes,No,Yes,No,Yes,No
V739331,Fiber Optic,Yes,No,No,No,Yes,No
V739636,Fiber Optic,Yes,No,No,No,No,No
V739796,Fiber Optic,Yes,Yes,No,No,No,No
V740990,DSL,Yes,No,No,No,No,No
V743976,DSL,Yes,No,No,No,Yes,No
V745261,None,Yes,No,Yes,Yes,Yes,No
V74560,DSL,Yes,No,No,Yes,No,No
V749792,Fiber Optic,Yes,Yes,Yes,No,Yes,No
V750673,DSL,Yes,Yes,Yes,Yes,No,Yes
V750894,Fiber Optic,Yes,No,Yes,No,Yes,No
V751713,DSL,Yes,No,No,No,No,Yes
V754108,Fiber Optic,Yes,No,No,No,No,No
V758564,DSL,Yes,Yes,No,No,No,Yes
V761723,Fiber Optic,Yes,Yes,No,No,No,No
V765087,Fiber Optic,Yes,Yes,No,Yes,No,No
V766311,Fiber Optic,Yes,No,No,No,No,No
V76665,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No
V76718,DSL,Yes,Yes,Yes,No,Yes,Yes
V777004,Fiber Optic,Yes,Yes,No,No,No,No
V777418,DSL,Yes,No,No,Yes,No,No
V77948,Fiber Optic,Yes,No,Yes,No,Yes,No
V779868,Fiber Optic,Yes,No,No,No,No,Yes
V79382,None,Yes,No,No,Yes,Yes,No
V79432,Fiber Optic,Yes,Yes,No,No,No,No
V807781,None,Yes,Yes,No,No,No,No
V808659,DSL,No,No,Yes,No,No,No
V812066,None,No,No,Yes,No,Yes,Yes
V813580,Fiber Optic,No,No,Yes,Yes,No,No
V822855,Fiber Optic,Yes,No,No,Yes,No,No
V824084,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V825307,DSL,Yes,No,No,Yes,No,No
V825508,DSL,Yes,Yes,No,No,Yes,No
V827986,DSL,Yes,No,No,No,No,No
V836362,DSL,Yes,No,No,No,No,No
V837342,Fiber Optic,Yes,Yes,No,Yes,No,Yes
V838270,Fiber Optic,Yes,No,No,Yes,No,No
V838957,Fiber Optic,Yes,Yes,No,Yes,Yes,No
V840276,Fiber Optic,Yes,No,Yes,Yes,Yes,No
V840546,DSL,Yes,Yes,No,Yes,No,No
V843103,DSL,Yes,No,No,Yes,No,No
V847401,DSL,Yes,Yes,Yes,Yes,No,No
V847470,DSL,Yes,Yes,No,Yes,Yes,No
V85177,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
V852074,DSL,Yes,No,No,No,Yes,Yes
V852885,DSL,Yes,Yes,Yes,No,No,No
V855299,None,Yes,Yes,No,No,No,Yes
V856441,None,Yes,No,No,Yes,No,Yes
V859534,DSL,Yes,Yes,No,No,No,No
V86587,None,Yes,No,No,No,Yes,No
V866352,DSL,Yes,No,No,No,Yes,No
V866500,Fiber Optic,Yes,Yes,No,No,Yes,No
V867114,None,Yes,Yes,Yes,No,Yes,Yes
V875157,DSL,Yes,No,Yes,Yes,No,Yes
V877610,None,Yes,No,No,No,No,Yes
V877781,None,Yes,Yes,Yes,Yes,No,No
V878052,Fiber Optic,Yes,Yes,No,No,Yes,No
V878392,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
V878848,Fiber Optic,Yes,No,No,No,No,No
V879846,DSL,Yes,No,No,No,No,Yes
V882354,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes
V88523,None,Yes,No,Yes,No,Yes,No
V885983,DSL,Yes,Yes,Yes,No,No,No
V891124,Fiber Optic,Yes,No,No,No,Yes,Yes
V892518,DSL,Yes,Yes,No,No,No,No
V898426,DSL,Yes,No,Yes,No,No,No
V899967,None,Yes,Yes,No,Yes,No,Yes
V900234,DSL,Yes,No,No,Yes,Yes,Yes
V908559,DSL,Yes,Yes,No,No,Yes,No
V910386,DSL,Yes,No,No,No,No,No
V910733,None,Yes,No,Yes,No,No,No
V911639,Fiber Optic,Yes,No,Yes,No,Yes,No
V91325,Fiber Optic,Yes,Yes,Yes,Yes,No,No
V914507,DSL,Yes,Yes,No,No,No,No
V915324,DSL,Yes,Yes,No,Yes,No,No
V915366,DSL,Yes,No,Yes,Yes,No,No
V91565,Fiber Optic,Yes,Yes,Yes,No,Yes,No
V917439,Fiber Optic,Yes,Yes,No,No,Yes,No
V91941,DSL,Yes,Yes,No,No,Yes,No
V920462,DSL,Yes,Yes,Yes,Yes,No,No
V92166,Fiber Optic,Yes,Yes,No,No,Yes,No
V922402,Fiber Optic,Yes,Yes,Yes,No,No,Yes
V922935,None,Yes,Yes,No,Yes,No,Yes
V927165,DSL,Yes,Yes,No,No,No,Yes
V929238,DSL,Yes,No,No,No,Yes,No
V930652,Fiber Optic,Yes,Yes,No,No,No,Yes
V93948,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
V940936,Fiber Optic,Yes,Yes,No,No,Yes,No
V942742,Fiber Optic,Yes,No,No,No,No,No
V946663,None,Yes,Yes,Yes,No,No,No
V949643,DSL,Yes,No,No,Yes,No,No
V955342,DSL,Yes,Yes,No,No,Yes,No
V958859,Fiber Optic,Yes,No,Yes,No,No,Yes
V966228,Fiber Optic,Yes,No,No,Yes,Yes,Yes
V967766,Fiber Optic,Yes,No,Yes,Yes,Yes,No
V968708,None,Yes,Yes,No,Yes,Yes,Yes
V971650,DSL,Yes,No,Yes,No,Yes,No
V972302,DSL,Yes,Yes,Yes,Yes,No,No
V973926,DSL,Yes,Yes,No,No,Yes,No
V975858,None,Yes,No,Yes,Yes,No,No
V977169,Fiber Optic,Yes,Yes,Yes,Yes,No,No
V977643,Fiber Optic,Yes,No,No,Yes,No,Yes
V981204,Fiber Optic,Yes,Yes,Yes,No,No,Yes
V981763,DSL,Yes,No,No,Yes,No,Yes
V982691,DSL,Yes,Yes,No,No,Yes,No
V990367,Fiber Optic,Yes,No,No,Yes,Yes,Yes
V992479,Fiber Optic,Yes,No,Yes,No,Yes,No
V996819,None,Yes,Yes,Yes,Yes,No,Yes
W01140,DSL,Yes,Yes,Yes,Yes,No,Yes
W03360,None,Yes,No,No,No,Yes,No
W05914,Fiber Optic,Yes,No,No,No,Yes,No
W05933,Fiber Optic,Yes,Yes,No,Yes,Yes,No
W100046,Fiber Optic,Yes,No,Yes,No,Yes,Yes
W100112,Fiber Optic,Yes,No,No,No,No,Yes
W102835,DSL,Yes,No,Yes,No,Yes,Yes
W106729,Fiber Optic,Yes,No,No,Yes,Yes,Yes
W114349,None,Yes,No,Yes,No,Yes,No
W119098,None,Yes,No,No,No,No,Yes
W121980,DSL,Yes,No,No,Yes,Yes,No
W128349,Fiber Optic,Yes,No,No,No,No,Yes
W129762,DSL,No,No,No,Yes,No,Yes
W131154,Fiber Optic,Yes,No,No,Yes,No,No
W131371,DSL,Yes,No,No,Yes,Yes,No
W133136,Fiber Optic,Yes,Yes,No,Yes,No,Yes
W136734,None,Yes,No,Yes,Yes,Yes,Yes
W141887,Fiber Optic,Yes,Yes,No,Yes,Yes,No
W142484,Fiber Optic,Yes,No,No,Yes,No,No
W143356,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
W151148,None,Yes,Yes,No,Yes,Yes,No
W152566,DSL,Yes,Yes,Yes,Yes,Yes,No
W153623,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes
W155754,Fiber Optic,Yes,Yes,No,No,No,Yes
W166219,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes
W166540,DSL,Yes,Yes,Yes,No,Yes,No
W166699,Fiber Optic,Yes,No,Yes,Yes,No,No
W170124,None,Yes,No,No,No,No,Yes
W171018,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes
W17115,Fiber Optic,No,Yes,Yes,No,No,No
W173695,None,Yes,No,Yes,No,Yes,Yes
W174988,None,No,No,No,No,No,No
W177848,DSL,Yes,No,No,No,No,Yes
W179760,None,Yes,Yes,Yes,No,Yes,Yes
W186069,None,Yes,No,No,No,No,No
W187424,Fiber Optic,Yes,No,No,Yes,No,Yes
