customer_id,lat,lng,population,children,age,income,marital,churn,gender,tenure,monthly_charge,bandwidth_gp_year,outage_sec_week,email,contacts,yearly_equip_faiure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
J195170,41.46618,-91.29611,824,1,73,14652.88,Married,No,Male,70.05743,222.65,6355.992915,9.99185,13,0,0,No,Yes,No,574,1,1,8462
W909758,42.4508,-74.90131,105,3,75,13363.47,Married,No,Male,67.22133,152.4555,6338.594614,12.54776,11,3,0,No,No,Yes,249,3,1,7
H682238,42.06223,-84.36284,2439,0,74,62602.89,Never Married,No,Male,63.10868,219.9902,5661.364423,14.012,16,2,1,No,No,No,172,2,3,418
J22125,39.22297,-81.82739,3481,3,42,65893.07,Divorced,No,Prefer not to answer,51.426,220.1185,4750.441086,11.33648,16,0,0,Yes,Yes,No,579,1,1,1684
R302272,43.19918,-82.81951,1168,1,85,19429.91,Married,No,Male,68.02518,114.9509,6075.221267,8.611381,13,1,0,Yes,Yes,No,142,1,2,4158
U208456,34.50985,-91.3063,304,1,41,13957.71,Widowed,No,Female,67.26027,257.6549,6282.975764,11.24169,8,2,0,No,Yes,No,312,2,3,8570
T191927,41.14927,-72.26173,782,0,37,4242.16,Separated,No,Male,71.26977,132.466,6613.783896,10.31648,14,0,0,No,Yes,No,277,3,1,439
G671583,35.58114,-97.64143,29747,1,75,26248.17,Divorced,No,Female,70.00933,157.4698,5757.088887,7.79697,11,0,2,No,No,No,527,4,1,1195
U989317,41.69028,-97.51506,1893,1,23,35021.69,Never Married,No,Female,67.00686,124.9781,5690.433807,6.858262,11,2,0,No,No,Yes,319,2,1,7272
G879941,38.73474,-81.90386,3255,1,60,43230.88,Widowed,No,Male,49.07593,152.466,4337.149997,7.845949,15,2,0,No,No,No,157,4,3,763
E231605,36.95315,-94.71438,2879,0,41,10297.22,Never Married,No,Female,64.05063,147.4421,5432.940887,9.172501,11,0,0,No,No,No,352,3,1,2753
X261372,40.82519,-73.95013,60254,0,25,43716.35,Married,No,Male,64.01003,142.4713,6068.222536,9.371011,14,0,0,No,Yes,No,289,1,2,2255
D684561,34.84134,-92.32981,21184,4,34,43342.37,Divorced,No,Male,44.73398,172.4733,4249.716645,6.880176,12,1,0,Yes,No,Yes,373,2,2,6690
I383186,44.62203,-85.55413,202,0,76,7828.87,Divorced,No,Male,66.79288,124.9607,5950.933762,9.196199,13,2,0,No,No,No,182,3,3,5908
X584915,38.55832,-92.81969,1024,10,18,40174.74,Married,Yes,Male,53.81991,240.1149,5394.514435,11.53912,13,1,0,No,No,No,431,4,1,5686
G944376,40.23307,-94.55553,2127,0,84,29511.28,Separated,No,Male,53.99857,159.9794,5055.502095,8.685498,20,1,2,No,Yes,No,584,3,1,7509
W283898,40.85301,-75.17174,18029,3,46,82056.21,Divorced,No,Male,37.36723,174.9919,3569.479648,13.60832,8,3,0,No,Yes,No,626,4,2,2254
X738766,39.53444,-88.79858,1389,0,25,27474.27,Never Married,No,Male,69.69574,129.9621,6529.773925,3.671674,6,3,0,No,Yes,No,435,4,1,6366
G198481,28.29642,-81.34485,55210,0,43,20037.47,Married,No,Female,57.23085,169.9447,4975.669515,8.793558,21,0,1,No,Yes,No,253,4,1,7743
R02060,34.84545,-100.5084,2400,0,75,52626.1,Never Married,No,Female,68.95831,152.466,5839.250864,10.84557,15,0,1,No,Yes,No,472,1,2,1777
Z883605,38.10088,-90.11549,1363,1,35,123006.3,Widowed,No,Female,38.2827,159.9512,3376.351709,9.006029,12,0,0,Yes,No,No,383,4,1,264
L942140,25.85114,-80.14141,40005,4,41,27817.76,Divorced,No,Male,66.63279,159.9476,6335.387515,6.936565,12,0,1,No,No,No,43,1,1,773
H427572,32.95132,-88.24098,171,0,19,23288.63,Separated,No,Female,53.54212,137.4698,4974.114415,13.01421,17,1,1,No,Yes,No,634,4,1,690
J968084,30.31497,-85.9083,14619,1,62,76573.56,Never Married,No,Female,56.17179,174.9768,5360.346274,3.362072,3,1,1,No,No,No,462,2,1,6045
I484414,36.84581,-83.35431,1001,3,31,13085.77,Married,Yes,Male,59.6499,245.1283,6196.784339,7.435907,6,2,0,No,Yes,No,407,3,1,1861
I347202,41.08799,-81.18335,5176,3,82,10480.49,Divorced,No,Female,59.15713,147.5031,5081.314229,10.24188,17,0,3,No,Yes,No,383,3,1,3949
T629485,46.89612,-103.2706,1922,4,35,51630.69,Divorced,No,Male,70.46581,232.6415,6535.516989,10.61307,4,0,2,No,No,No,164,3,2,1183
F882723,41.06492,-87.59135,1784,0,88,46016.66,Widowed,No,Male,71.46108,190.1737,6391.040605,11.94654,7,2,0,No,No,No,42,4,1,7222
Y448055,36.17251,-115.1223,41600,0,69,4436.83,Widowed,Yes,Female,54.88836,245.175,5214.288823,3.217473,12,0,0,No,Yes,Yes,96,1,1,7189
K218096,43.75411,-72.31311,3219,4,55,117683.5,Never Married,No,Male,50.24277,192.4567,4537.352503,10.03353,10,1,0,No,No,No,513,3,1,7446
M251973,35.44585,-82.46668,17479,4,44,24200.77,Divorced,No,Male,65.43822,169.9447,5815.077393,10.64494,9,2,0,No,Yes,Yes,434,1,1,932
F557338,39.93546,-75.96964,3149,4,63,21430.63,Separated,No,Female,69.1413,127.4958,5901.736855,8.930603,10,0,0,No,Yes,No,143,2,1,4063
X162805,34.72143,-86.48335,2984,4,25,163156.7,Widowed,No,Male,53.03214,162.5299,4958.925244,14.63927,11,3,1,No,Yes,No,541,2,1,6503
U879145,39.47049,-76.29407,29997,0,73,24740.68,Divorced,No,Male,42.6185,165.0182,3891.731564,11.29101,9,1,0,No,Yes,No,76,3,3,6567
O763342,25.78686,-80.20471,14839,2,42,12110.3,Never Married,No,Female,68.86185,129.9598,6374.14986,6.836654,15,1,0,No,Yes,Yes,284,1,3,1719
Z480141,40.46789,-80.10438,22492,2,71,53535.21,Widowed,No,Female,70.81829,275.1336,6499.362155,8.353363,11,1,0,No,No,No,219,4,2,3387
Z110095,32.96953,-94.95017,13132,3,40,15836.26,Divorced,No,Female,49.69121,174.9755,4642.465727,13.66895,6,0,0,No,No,Yes,18,1,2,2989
D774087,35.88985,-118.6306,239,1,78,29515.26,Married,No,Female,60.04586,149.9741,5509.232295,7.897277,14,2,0,No,No,No,200,1,3,4763
I12222,41.96248,-77.35216,837,1,29,33081.89,Divorced,No,Female,66.78251,129.9915,6235.066316,6.003569,10,2,0,No,Yes,No,153,3,1,6138
Y870899,41.95248,-88.25372,2357,2,78,3899.68,Married,No,Male,62.09703,159.9942,5452.509295,5.161611,15,0,0,No,Yes,No,422,2,1,2960
J622479,42.86322,-85.88836,36724,0,74,17181.9,Widowed,No,Female,63.29972,159.9642,5465.291356,11.63485,16,1,1,No,No,No,258,4,1,4369
F105245,42.36193,-92.46867,2862,0,67,15029.89,Married,No,Female,58.54629,124.9607,5222.447526,7.889915,8,2,0,No,Yes,No,528,3,3,2721
Q917876,44.64668,-72.40248,960,1,34,9044.12,Never Married,No,Male,51.79712,149.9707,4663.249156,11.38978,10,3,1,No,No,Yes,316,2,1,4607
W41017,43.19781,-71.69685,5670,0,79,56311.65,Widowed,No,Male,67.12189,179.9476,5714.242038,9.92907,12,3,0,No,No,No,609,1,2,2576
V777418,36.92909,-78.29143,215,2,77,36779.58,Separated,No,Female,70.92476,139.9349,6483.348101,7.371937,14,2,0,No,Yes,Yes,396,3,1,6493
A325803,34.45955,-82.76133,12570,1,68,68398.85,Separated,No,Prefer not to answer,70.17477,137.4392,5874.0733,6.984431,11,0,1,No,Yes,Yes,48,4,3,967
U460373,42.33167,-83.05012,6935,2,80,65502.64,Separated,No,Female,66.13697,159.9642,5739.667361,11.31872,12,0,1,Yes,No,Yes,383,1,3,1105
O166280,36.76958,-121.6678,22766,3,88,5070.36,Married,No,Male,48.90533,204.9797,4373.931443,9.924963,7,2,2,No,Yes,No,215,3,1,6833
E756084,28.69558,-96.79413,601,0,54,40554.25,Divorced,No,Female,67.13803,179.9656,5653.877056,7.930711,14,0,0,No,Yes,No,244,3,1,2924
U148916,38.77282,-83.8006,3700,1,76,122765.4,Never Married,Yes,Female,60.34589,252.6378,5500.10857,9.219293,14,3,1,No,Yes,Yes,422,4,1,6233
H315988,44.53224,-68.85946,2419,5,77,74732.97,Separated,Yes,Male,59.13489,225.1457,6078.532596,7.48647,13,2,0,No,Yes,No,432,1,1,2383
I621118,40.20101,-77.28333,372,4,27,10046.34,Never Married,No,Female,38.07335,245.1612,4016.522653,4.796609,10,0,0,No,No,No,393,2,2,5610
Z90204,48.54587,-96.08795,254,2,76,52888.07,Married,No,Female,71.96367,92.5018,5953.601251,9.237924,15,0,1,No,Yes,Yes,272,2,3,6512
B920374,37.59689,-81.83548,589,1,23,36379.65,Separated,No,Female,51.87217,139.9861,4708.151617,11.57345,13,1,0,No,No,No,602,3,3,4845
S989250,31.5918,-83.48964,1319,3,69,34943.9,Divorced,No,Male,69.25128,137.4698,6271.997377,9.904571,15,3,0,Yes,Yes,No,394,4,3,774
Z311558,33.35637,-80.81378,919,2,80,15954.73,Never Married,No,Male,47.04565,92.45514,4309.391711,11.10415,6,1,0,No,Yes,No,316,1,1,4714
C290203,46.5512,-123.3244,680,3,57,32456.55,Separated,No,Female,37.23531,184.967,3495.239613,10.12587,16,1,0,No,Yes,Yes,245,2,1,8160
E130506,34.82766,-83.44916,2310,10,55,8936.79,Divorced,No,Female,63.27923,162.497,6211.784273,8.106295,13,2,0,No,Yes,Yes,238,3,1,553
Q348233,29.80008,-103.2247,7883,0,57,42113.2,Divorced,No,Female,55.63584,172.4567,5180.761441,12.12624,8,2,0,No,Yes,No,91,3,3,873
B15517,32.48748,-93.20459,1748,0,53,18143.7,Divorced,No,Male,71.56684,232.652,6595.253777,8.035783,9,1,0,No,No,No,263,4,3,2625
D663524,37.87649,-80.41915,255,1,77,13043.09,Separated,No,Male,42.74967,104.9923,3692.139265,8.6347,13,1,0,No,Yes,Yes,156,3,3,6300
Z700653,35.12144,-85.4059,16163,1,73,36812.71,Never Married,No,Male,62.91372,149.9776,5425.114173,14.38138,14,0,2,No,No,No,14,2,1,8246
T647451,38.19797,-102.7477,766,2,50,72830.82,Divorced,Yes,Male,39.11075,245.1283,4420.771386,5.74823,14,0,0,No,No,Yes,298,3,1,6211
L53054,42.10834,-73.1229,972,6,84,37630.22,Separated,No,Female,56.37261,140.0049,4852.53915,6.368564,12,0,1,No,No,No,487,1,3,223
U103667,45.6115,-88.16741,782,0,44,56378.17,Married,Yes,Female,56.40613,200.1185,5512.145017,14.81596,11,7,0,Yes,No,No,329,3,1,7464
L702595,41.13518,-91.54471,210,3,65,34515.24,Married,No,Female,65.5396,147.4713,5640.561409,11.55533,13,0,0,No,No,Yes,467,1,1,1246
I504473,40.88705,-81.58622,12628,0,33,35212.48,Married,No,Female,64.81224,114.9509,5869.378889,4.983086,11,3,0,No,Yes,No,208,1,1,3789
U578094,33.09685,-81.23312,518,2,50,28212.68,Widowed,No,Female,36.76838,117.472,3270.009915,10.87347,13,1,0,No,Yes,No,87,4,2,950
G412206,37.29835,-83.25432,1108,8,48,37111.95,Separated,No,Female,65.01223,182.447,5833.372426,6.189949,5,0,0,Yes,Yes,Yes,258,4,2,3062
P767618,29.64802,-95.18998,23875,4,69,16125.03,Widowed,No,Female,50.27926,127.4601,4688.00861,9.32394,12,0,0,No,No,No,94,4,1,5958
V125585,45.3092,-94.57192,1924,4,78,37261.09,Married,No,Female,63.17504,217.484,5689.315894,6.855149,8,0,4,No,No,No,510,4,3,431
H10521,46.95054,-88.8551,583,0,63,50927,Never Married,Yes,Female,55.73208,267.6427,5645.707551,8.259933,17,2,1,No,No,Yes,133,4,1,4563
V313460,41.98966,-72.26165,12577,0,22,80295.4,Widowed,No,Male,57.27176,152.4624,5583.623978,13.35703,12,1,1,Yes,No,No,632,3,1,3055
T509086,32.58156,-93.70305,43551,4,42,45373.95,Divorced,No,Male,71.71756,162.4538,6753.968051,13.0284,16,2,0,Yes,No,Yes,556,2,1,8194
V686523,35.47979,-89.9449,7050,4,27,33599.19,Widowed,No,Male,67.95515,187.4847,6263.757352,11.40089,17,0,0,No,No,No,434,2,1,2132
S22771,39.15217,-75.69809,4528,1,41,34754.46,Never Married,No,Female,66.83137,255.1417,6140.647609,6.304843,10,0,1,No,Yes,No,364,4,1,1066
V334127,40.07107,-74.49363,6604,4,68,62554.29,Divorced,No,Male,50.67652,235.1372,5313.315024,10.73749,11,1,0,No,Yes,No,442,3,3,3973
V596931,35.3312,-84.24295,8284,2,51,3710.56,Never Married,No,Male,65.15995,172.4555,5804.098375,7.786296,13,0,2,No,No,Yes,296,4,1,1046
Z710444,34.14049,-90.78472,26,0,59,46489.09,Married,No,Female,63.28819,197.4876,5570.11497,10.26142,13,0,0,No,Yes,Yes,333,3,1,1765
W435309,35.32231,-90.24605,69,0,68,54955.31,Divorced,No,Female,67.19978,117.4686,6025.459819,6.213528,9,0,1,No,No,Yes,300,3,2,3237
W926430,36.16447,-105.8627,761,3,23,10626.38,Never Married,No,Prefer not to answer,49.72909,172.4705,4977.596828,11.66757,8,1,0,No,Yes,No,277,2,1,3542
N171241,37.8293,-76.69244,440,0,81,93425.87,Widowed,No,Female,61.82169,162.447,5630.968528,10.64368,7,1,0,No,Yes,No,631,4,2,4840
Z867523,36.50301,-89.82234,109,6,43,20823.33,Widowed,No,Male,62.2002,275.1336,6055.20888,7.092099,9,1,0,Yes,No,No,343,4,3,2783
F799896,31.59103,-100.1953,1927,2,24,73912.54,Married,No,Female,61.27483,169.9447,5430.887513,12.72561,15,1,0,No,No,No,496,4,1,3057
O970720,32.6724,-81.24404,383,0,42,25678.29,Separated,No,Female,41.17585,134.9801,3561.612414,9.381688,11,0,0,No,Yes,Yes,398,2,2,5147
D87615,37.39352,-90.20766,1543,8,39,38326.22,Divorced,No,Male,71.10143,222.6362,6687.67953,9.953286,13,0,0,Yes,No,No,78,1,1,8484
M651862,42.38953,-78.54357,1972,0,82,53715.35,Widowed,No,Male,61.59036,207.6094,5441.578168,0.827544,8,1,2,No,No,No,423,3,1,2929
M429173,40.67934,-74.73706,147,1,79,45967.1,Married,No,Female,61.68555,275.1336,5694.030993,10.19731,11,1,0,Yes,No,No,421,1,2,7806
F98604,42.16584,-79.99514,11647,0,46,94903.52,Married,No,Male,58.15209,179.9476,5087.470766,6.659046,14,0,0,No,Yes,No,128,2,3,68
L809272,42.67602,-94.0557,411,2,58,22292.48,Married,No,Female,60.54294,137.4616,5245.350989,10.61585,15,0,0,No,No,Yes,408,1,1,6573
J575074,40.84785,-80.55409,7371,3,55,54271.05,Widowed,No,Female,62.31372,214.9663,5588.162385,9.07607,5,1,0,Yes,No,No,172,3,3,3783
G954666,40.75003,-73.03516,4832,3,79,61079.4,Divorced,No,Female,69.7539,245.1457,6419.956581,13.74043,9,0,0,Yes,No,Yes,397,1,1,560
V642036,26.58237,-81.83205,10185,4,23,28614.43,Never Married,No,Female,41.97598,159.983,3830.124693,9.020448,14,0,0,No,Yes,No,210,3,2,8415
I951273,38.71213,-78.1673,872,1,48,22316.64,Separated,No,Male,69.99165,222.6326,6832.868436,9.84351,14,4,0,Yes,No,No,31,3,3,2427
V856441,39.86742,-75.25339,93,0,89,22524.43,Widowed,No,Male,66.64969,210.138,5931.491211,14.02325,15,0,0,No,Yes,No,183,4,1,7480
J586826,44.78959,-88.06277,2684,3,41,49987.27,Married,No,Male,49.04173,235.1417,5205.119963,6.719136,12,1,0,No,No,Yes,588,1,2,6728
Z784446,40.79936,-101.9866,221,0,84,2635.94,Separated,No,Female,50.58579,204.9496,4395.076801,10.49267,13,0,0,No,Yes,Yes,278,2,2,4914
W827689,42.47971,-71.67844,7749,5,72,30346.88,Widowed,No,Male,56.21686,102.4746,4859.940299,9.180051,12,1,2,No,No,No,386,3,2,7041
Q706777,33.16876,-100.0377,77,2,55,123272.3,Separated,No,Female,56.39145,137.4836,5231.943657,11.69593,11,2,0,No,Yes,No,171,3,3,7544
P139155,39.47972,-84.55304,686,0,68,14339.8,Separated,No,Female,70.90623,179.9476,5978.10151,11.78497,13,1,0,No,Yes,Yes,56,2,2,3817
P125179,35.46519,-85.69425,868,2,67,22506.18,Separated,No,Male,57.49343,152.4579,5547.79964,10.57287,11,1,2,No,Yes,No,352,3,3,4062
J340075,37.9363,-81.15607,168,1,70,10514.57,Widowed,No,Male,56.14325,220.1185,5069.704766,4.773942,12,2,1,No,Yes,Yes,629,3,3,1459
K54633,30.06504,-90.64642,248,3,88,16658.68,Divorced,No,Male,46.94705,157.4698,3968.64853,8.525073,12,2,1,No,Yes,Yes,127,3,3,3898
H452286,44.84835,-74.57457,1899,1,81,22319.36,Divorced,No,Male,58.01097,172.5104,4996.932332,14.22713,7,1,0,No,No,No,10,2,1,7617
L246688,35.11188,-118.8308,22744,1,43,44276.29,Widowed,No,Male,57.33305,164.967,5586.884248,10.49348,11,1,2,No,Yes,No,297,3,1,4312
R711733,39.12091,-76.67734,35240,3,52,75686.61,Married,No,Female,71.39698,142.4689,6584.194557,16.01067,13,1,0,No,Yes,No,334,3,3,7360
E641527,34.323,-104.408,1976,2,66,32080.56,Separated,No,Male,49.37752,175.1331,4554.912177,11.91664,11,1,3,No,No,Yes,203,3,1,6268
Y510046,26.46368,-81.77214,1659,1,73,36658.04,Separated,Yes,Female,62.08608,242.6573,5746.521769,10.26971,10,0,1,No,No,No,579,4,1,6473
T764835,40.52481,-111.5099,5442,1,65,85566.49,Divorced,No,Female,59.20792,142.4827,5562.080707,12.57676,13,1,0,No,Yes,No,578,3,1,1453
H738392,43.98049,-70.80722,1257,3,61,37363.3,Never Married,No,Prefer not to answer,71.94719,140.0049,6107.912748,12.24262,9,0,0,Yes,No,No,471,3,2,1790
P748671,18.22356,-65.90881,39994,3,84,53439.45,Divorced,No,Male,43.40702,104.9923,3784.619457,9.454309,10,2,0,No,Yes,No,24,3,1,2901
R490596,18.32131,-66.11811,26640,2,42,77398.45,Married,No,Female,58.91402,152.5022,5324.687949,13.47255,10,1,0,No,Yes,Yes,404,2,3,3729
S433497,29.67245,-95.98326,187,3,61,134967.2,Divorced,No,Female,59.1561,172.4567,5548.443188,14.86993,17,1,0,No,Yes,Yes,442,3,1,2772
O928853,47.07465,-114.2311,2718,4,79,120895,Never Married,No,Female,67.99131,217.484,6080.672336,9.41206,10,0,0,No,Yes,Yes,529,4,3,7993
C276698,35.48157,-97.57562,25328,0,20,40700.25,Divorced,No,Female,69.70761,152.4798,6161.795039,7.74031,12,0,0,No,Yes,No,322,2,1,5202
A995277,35.58644,-97.30171,5858,0,84,36517.36,Divorced,No,Male,40.8394,119.9568,3961.965984,7.762278,10,0,0,No,Yes,Yes,186,2,3,1780
P651146,37.00801,-76.38679,12830,1,32,64864.98,Never Married,No,Male,51.67412,119.9897,4641.841664,14.22832,8,1,0,No,No,No,557,4,2,1488
N190581,40.10381,-75.34073,5360,3,57,20639.23,Separated,No,Female,54.61973,117.472,4740.544814,12.2166,15,1,1,No,No,No,162,4,1,829
Z596629,43.45859,-110.9368,3351,2,30,39223.71,Separated,No,Male,64.93663,192.4404,5852.299578,7.771673,12,1,1,No,Yes,No,54,1,3,7911
E772877,43.1475,-77.64723,16630,3,32,66665.33,Married,No,Male,68.00653,194.9663,6625.807498,10.96142,13,0,0,No,No,Yes,212,3,1,4030
H759440,34.61982,-80.33128,4308,2,81,18531.6,Widowed,No,Female,41.84938,184.9647,3717.758451,11.8535,13,0,1,No,No,No,410,2,1,8540
Z04690,44.32223,-75.99118,362,1,19,36206.69,Separated,No,Female,66.49811,124.9781,5661.862374,11.67139,15,2,1,No,Yes,Yes,448,3,3,2483
V300263,29.64359,-82.2268,14989,2,30,13422.08,Married,No,Male,54.64972,149.9378,5350.055146,12.23027,20,1,0,No,Yes,Yes,177,4,1,1730
D150042,33.37712,-79.32901,27897,1,21,17612.86,Separated,No,Female,57.27183,194.9663,5638.438682,8.450991,17,0,0,No,Yes,No,227,1,1,3865
V600500,37.71681,-83.86025,1782,0,49,73198.38,Widowed,Yes,Male,42.47836,265.1283,4224.921196,11.98358,13,0,1,No,Yes,No,8,2,1,3908
V137712,40.7584,-73.97203,0,1,60,25429.84,Widowed,No,Female,60.47912,162.5119,5341.089808,11.73306,14,0,0,No,No,No,370,2,1,3708
K787280,45.2026,-100.6049,423,1,32,42197.7,Divorced,No,Male,39.27473,175.0062,4129.863047,11.25886,17,0,0,No,Yes,No,343,3,1,1103
T19437,43.52648,-93.5242,759,2,84,58578.06,Divorced,No,Female,52.78874,207.6094,4728.350252,7.750919,10,1,0,No,No,Yes,489,4,2,7715
K917356,63.67959,-170.4852,921,2,35,115029.8,Separated,Yes,Male,36.05704,235.1591,3729.770527,10.15194,8,0,1,No,No,No,522,3,1,7862
E386213,45.49709,-97.02624,655,0,20,47168.82,Married,No,Male,70.63095,192.4705,6280.352244,13.36237,14,0,0,No,No,No,515,3,3,7628
E450349,36.1913,-120.0901,7260,2,35,22751.38,Never Married,No,Female,71.48016,255.1417,6572.01585,8.301608,16,0,1,No,Yes,No,138,4,2,4126
O70963,33.7154,-93.15366,66,1,40,74781.03,Separated,No,Male,71.17766,127.482,6053.109934,13.20603,10,2,0,No,Yes,No,50,3,1,5765
X87865,42.17064,-79.82852,12628,0,62,78317.27,Never Married,No,Female,66.57294,137.5165,5572.501755,14.3882,9,1,1,No,Yes,No,294,3,3,3838
T390187,38.14989,-94.8433,1840,4,21,32855.71,Widowed,No,Female,62.90578,187.6422,5829.765326,5.325493,14,2,0,No,No,No,48,3,1,6354
R703450,35.26776,-106.7829,54780,0,78,18050.48,Married,No,Male,65.01229,137.4392,5473.614497,11.77623,15,1,0,No,Yes,Yes,617,4,1,4743
P845623,34.29961,-94.3172,1748,1,22,73017.82,Widowed,No,Male,63.40014,114.9976,5574.461345,5.545685,8,2,0,No,Yes,Yes,212,3,1,6889
G861521,42.27537,-93.78216,613,0,63,105644.8,Widowed,No,Male,52.92007,179.9794,4622.488998,7.87678,9,2,0,No,Yes,No,504,4,2,3866
Z409213,34.96439,-96.55665,736,3,24,88325.38,Married,No,Female,71.54844,204.961,6436.529978,11.11017,8,1,1,No,Yes,Yes,411,2,2,6447
I542093,30.19491,-92.44206,945,4,52,49513.67,Divorced,No,Male,50.26004,149.9447,4958.675342,11.32677,15,0,0,No,Yes,No,132,3,1,2906
V598235,44.43416,-90.76369,1785,5,49,54592.6,Married,No,Female,57.37458,252.6378,5468.30764,12.16623,17,1,0,No,No,No,421,2,1,7321
Y998673,44.5136,-88.57595,3576,2,61,78187.08,Widowed,No,Male,45.5098,222.6281,4847.023011,4.617674,16,0,0,No,Yes,Yes,299,3,1,3613
X542220,41.34921,-75.40335,294,1,49,3780.35,Widowed,No,Female,68.63549,152.509,6081.602554,7.332892,14,0,1,No,No,No,215,3,1,1074
R962213,45.4242,-114.0418,193,3,67,29281.6,Married,No,Female,54.72683,194.9882,4908.377893,9.893011,14,0,0,Yes,Yes,No,225,1,1,2825
M750817,35.37886,-113.6141,115,2,24,14692.76,Separated,No,Female,58.87612,160.0013,5198.878568,8.590983,8,1,0,No,No,No,148,1,1,1503
P209261,38.63927,-75.61576,25134,0,48,13948.3,Never Married,No,Male,57.25068,134.9801,4941.36404,15.89345,13,0,0,Yes,No,No,269,2,1,7187
T726800,44.21434,-85.17358,3709,2,74,35172.82,Widowed,Yes,Prefer not to answer,51.83082,245.175,4969.876754,9.414665,17,0,1,No,No,No,118,3,1,2337
Z24001,34.13882,-118.3935,32117,4,36,97997.05,Divorced,No,Male,56.77789,112.4551,4899.165964,9.3203,19,1,2,No,Yes,Yes,326,4,2,845
K167525,40.40856,-78.64065,206,4,56,51931.3,Never Married,No,Male,48.50733,232.624,5067.734125,11.56996,11,0,1,No,No,No,467,4,3,6835
S418962,42.62422,-89.23484,2275,1,70,52999.25,Divorced,No,Male,69.48387,184.9715,6048.496879,8.181079,11,1,0,No,Yes,Yes,129,2,1,520
L533388,48.23735,-101.495,1786,0,37,38197.58,Separated,No,Female,63.55011,164.9715,6006.148703,7.75943,11,0,0,Yes,Yes,Yes,275,1,1,6201
Y251641,48.93921,-101.7011,476,0,33,15208.9,Widowed,No,Male,55.87308,184.9853,5104.605923,11.43391,12,1,2,No,Yes,Yes,452,3,1,6668
E753547,41.3698,-96.1914,10451,0,66,3789.83,Widowed,No,Female,67.41948,164.9785,6294.844782,10.59431,7,0,1,No,No,No,472,3,3,6375
U833919,38.02158,-102.007,207,1,65,39445.92,Widowed,No,Male,54.74318,265.147,5128.476246,9.371171,11,2,0,Yes,No,No,533,2,1,3989
D725603,38.73299,-121.468,6335,4,21,10719.01,Married,No,Female,54.20972,104.9923,4824.822478,8.474787,8,1,0,Yes,Yes,No,153,2,1,2889
T11756,39.34607,-83.54426,4705,1,39,74220,Separated,No,Female,49.61816,242.6281,4764.450406,11.27164,11,0,1,No,Yes,No,553,1,1,1130
M141263,41.15582,-80.73122,4406,2,52,16465.53,Separated,No,Male,64.04466,129.9483,5958.960225,12.74004,7,1,0,No,Yes,No,190,4,2,3931
Y702883,32.84637,-116.5577,496,7,82,76807.33,Divorced,No,Male,51.51251,204.961,4810.093397,8.086307,10,1,0,No,Yes,No,507,3,1,8314
K392319,34.81446,-79.97457,68,4,72,36886.47,Separated,No,Female,53.44438,275.1198,5053.249434,13.68737,12,0,1,No,No,No,62,1,1,7673
N600579,30.18277,-97.7292,48969,1,76,55843.59,Never Married,No,Female,56.22378,129.9483,5161.60863,8.279436,15,1,0,No,No,No,57,2,1,378
U102287,38.26455,-81.16352,323,2,55,16545.07,Divorced,Yes,Male,47.48699,210.1051,4943.554958,13.90412,22,0,0,Yes,Yes,Yes,262,3,1,1838
F270670,39.50467,-76.57373,7456,0,28,78087.75,Never Married,No,Prefer not to answer,71.06048,104.9923,6055.61999,11.44544,11,0,1,No,Yes,No,391,4,2,3724
Q698456,40.1876,-91.36729,166,1,34,47077.88,Divorced,No,Male,61.54459,257.6375,6284.948965,10.28962,12,1,1,No,Yes,No,479,2,1,3916
I75439,41.33497,-81.15756,4177,0,74,20882.6,Separated,No,Female,60.09935,119.9897,5116.646122,10.78887,12,0,0,No,Yes,No,370,3,1,6403
P558309,35.0222,-93.47501,4216,0,81,29711.23,Separated,No,Male,61.29211,149.9483,5163.277727,12.46556,8,1,0,No,Yes,No,601,2,2,3575
Q921359,40.30318,-76.25604,5639,0,61,44457.68,Divorced,No,Male,66.47483,127.4601,6000.414945,10.88036,14,2,0,No,No,Yes,17,4,1,3421
Y498839,35.73989,-91.68503,714,9,39,36072.22,Married,No,Male,66.82161,222.6609,6471.718103,4.452309,14,1,1,No,Yes,Yes,153,4,1,1139
U174484,43.26755,-75.85561,2604,0,18,18703.92,Never Married,No,Male,71.99928,232.652,6745.439598,9.760517,10,0,0,No,Yes,Yes,289,3,1,7898
