CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timeliness,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
8721,M65348,6f10c452-7867-4e92-aa3f-047b0ca06bc4,Catawba,WI,Price,54515,45.51811,-90.49685,448,Rural,America/Chicago,Public house manager,1.0,0.1111111111111111,Graduate Degree,Full Time,46509.62,Widowed,Male,No,0.41392221975855314,11,-0.5,1.0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Credit Card (automatic),0.8647131754132454,0.18136596491394383,0.818479679118925,3,4,5,3,4,3,3,2
8722,D560109,d55326f9-bb41-4a85-b859-e2cb60bd4e38,Eustis,FL,Lake,32736,28.89668,-81.49498,9922,Suburban,America/New_York,Estate manager/land agent,1.0,-0.8055555555555556,Associate's/Some College,Full Time,33186.785,Divorced,Female,No,-0.6440270375582262,13,-0.5,2.0,Yes,Month-to-month,Yes,No,None,No,No,No,No,No,No,Yes,No,No,Electronic Check,0.9642904088628781,-0.8343555206034228,0.9144819681899929,5,5,4,2,5,4,3,3
8723,E94706,993255c1-1566-4e8c-93e2-1fc88b5466a9,Callao,MO,Macon,63534,39.74492,-92.64731,788,Rural,America/Chicago,Special effects artist,0.0,0.4166666666666667,Highschool,Full Time,33186.785,Separated,Male,No,-1.10241862488401,15,0.5,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Electronic Check,0.8155527046010107,-0.7428799551012708,-0.1920315471467005,3,3,2,4,5,2,4,2
8724,U272006,4c69b9c4-f470-45d5-ab0d-45690fbc2679,Gloucester City,NJ,Camden,8030,39.8897,-75.11772,13269,Urban,America/New_York,Health physicist,0.0,0.3333333333333333,Associate's/Some College,Part Time,5523.47,Divorced,Female,No,5.969664466088183,9,0.0,1.0,Yes,Two Year,Yes,Yes,DSL,No,Yes,No,No,No,Yes,No,Yes,Yes,Bank Transfer(automatic),0.8829685221913492,0.4866125003160713,0.88495134471702,2,3,2,3,2,3,4,3
8725,P261491,8aa31382-0174-4f3b-937d-f5abceaf79af,Minneapolis,MN,Hennepin,55435,44.87352,-93.33471,13744,Rural,America/Chicago,Cabin crew,0.0,-0.027777777777777776,Bachelor's Degree,Unemployed,41900.38,Married,Female,No,0.3764939636428433,8,0.0,0.0,No,Month-to-month,No,Yes,None,No,No,Yes,Yes,No,No,Yes,No,No,Credit Card (automatic),0.8711131309291636,-0.6186565166961586,0.8158439867404945,4,3,3,4,3,4,3,4
8726,J281764,f60abb0d-3cbc-4b26-ba7f-b40d94dec44a,Lagrange,GA,Troup,30241,33.0222,-84.95167,25266,Rural,America/New_York,Music therapist,1.0,0.5277777777777778,No Diploma,Retired,33186.785,Never Married,Male,No,0.7427801909284193,10,0.0,0.0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Electronic Check,-0.18037244805536737,0.04180755958237162,0.6726168478276923,3,4,4,2,4,4,2,4
8727,C34648,ccc10fdf-1e9a-4ce0-b891-2f470db65174,Sebring,FL,Highlands,33876,27.42871,-81.35191,4689,Suburban,America/New_York,Veterinary surgeon,1.0,-0.8888888888888888,Highschool,Part Time,25206.38,Separated,Female,No,-0.559914402324889,15,0.5,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Electronic Check,1.0149407129293126,-0.11055337429387892,1.0779012751860138,5,4,5,4,3,3,4,4
8728,Z501442,4e1da8fa-1235-458c-9fdf-ef9142204253,Palmyra,ME,Somerset,4965,44.84562,-69.36265,2068,Suburban,America/New_York,Research scientist (physical sciences),5.0,-0.7222222222222222,Graduate Degree,Full Time,36474.65,Never Married,Male,No,-0.031127332245178316,11,-0.5,1.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),-0.18037244805536737,-0.5030558077181859,0.9176058130071362,4,4,3,1,5,3,2,1
8729,P338134,53af722a-5bfb-4d2f-9ea4-36c776ad27f9,Milton,IA,Van Buren,52570,40.68527,-92.15084,1104,Urban,America/Chicago,Retail buyer,4.0,-0.8055555555555556,Highschool,Full Time,13487.36,Separated,Female,No,0.25467224195049437,10,-0.5,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic Check,0.7350986410065099,0.10192107645975547,0.8395980609290326,4,5,5,5,2,4,4,4
8730,S704223,e022c953-6f3b-43d8-a6ba-17e31054db8d,Norfolk,VA,Norfolk,23503,36.94728,-76.26289,32080,Rural,America/New_York,"Scientist, research (physical sciences)",7.0,0.027777777777777776,Associate's/Some College,Full Time,23171.12,Widowed,Female,No,0.8626845970239287,13,-0.5,0.0,No,Two Year,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Yes,Mailed Check,1.029992438856558,0.18851675440003487,0.9987147271172345,2,3,4,2,5,3,3,4
8731,U645837,1b13f5a3-1c95-4211-9db4-5608940e56f5,Houston,TX,Harris,77049,29.83413,-95.14734,35230,Urban,America/Chicago,Forensic psychologist,0.0,0.0,Highschool,Part Time,46348.16,Divorced,Female,No,-0.14683958417983436,11,0.5,0.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),0.950162878081739,1.205793106052312,1.0450258860197135,3,4,4,3,2,4,5,3
8732,F830666,0edbd2ad-1aae-45a9-8f6f-ef5444ef57b8,Unionville,IN,Monroe,47468,39.27287,-86.40299,1539,Suburban,America/Indiana/Indianapolis,Quality manager,2.0,0.6944444444444444,Bachelor's Degree,Full Time,33186.785,Divorced,Male,No,-0.3610308043316735,7,-0.5,0.0,No,Two Year,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Electronic Check,1.0466544118454206,0.85649521963005,1.141343135013726,4,4,4,4,4,4,5,5
8733,E577272,a1ee1f55-401c-4e6b-b4dc-ae4bf2b9168e,Albany,GA,Dougherty,31707,31.58833,-84.20749,26094,Urban,America/New_York,Forensic psychologist,3.0,-0.8333333333333334,Highschool,Full Time,65486.61,Married,Female,No,0.6330262791691171,11,0.5,1.0,No,Month-to-month,No,Yes,DSL,No,No,Yes,No,Yes,No,Yes,No,Yes,Mailed Check,0.8355367948308347,-0.6058571776204755,0.9198195110702034,4,3,3,4,3,4,4,4
8734,P450130,d4a874ee-4335-4069-ae2c-17eef6620867,Arlington,VA,Arlington,22209,38.8947,-77.07541,12705,Urban,America/New_York,Building surveyor,1.0,-1.0,No Diploma,Full Time,29267.03,Widowed,Male,No,0.45916635651314314,12,-0.5,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),0.8264282956149386,0.0868332933803834,0.8099783602685502,4,2,5,6,3,3,4,6
8735,D292974,b2705b71-2ce6-4074-ac46-0af4b8d4f176,Haugan,MT,Mineral,59842,47.35383,-115.4178,17,Urban,America/Denver,Geochemist,2.0,-0.5555555555555556,Graduate Degree,Full Time,33186.785,Widowed,Male,No,0.3521778905441059,15,0.0,1.0,No,Month-to-month,Yes,Yes,None,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Mailed Check,0.8077603206305236,-0.2786973954903435,0.7930692890565368,3,5,6,4,3,4,4,4
8736,L594942,9a5c93fa-cd5d-4a74-b880-e55a6f85ab72,Old Bridge,NJ,Middlesex,8857,40.39161,-74.32984,40335,Suburban,America/New_York,"Engineer, production",4.0,-0.6388888888888888,Graduate Degree,Full Time,69199.04,Widowed,Prefer not to answer,No,-0.4544548263694254,7,-0.5,1.0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,Yes,No,No,No,Bank Transfer(automatic),1.0300641502641603,-0.8833377906893453,0.9585562736862326,4,4,5,4,4,4,4,5
8737,D449561,695050c2-cc70-4c6d-aa38-0b4d4a2d0a66,Carbondale,IL,Jackson,62903,37.6704,-89.27781,3211,Suburban,America/Chicago,"Surveyor, land/geomatics",0.0,0.5,No Diploma,Part Time,24592.08,Never Married,Female,No,-0.34871238997179277,15,0.0,1.0,Yes,Month-to-month,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Mailed Check,-0.18037244805536737,0.94101295852029,0.9408774054532487,4,5,5,3,2,5,4,4
8738,Z637015,be868af9-41a9-4d2c-9963-20432b8a7284,Inlet Beach,FL,Walton,32461,30.2897,-86.02761,34,Rural,America/Chicago,"Lighting technician, broadcasting/film/video",6.0,0.05555555555555555,Highschool,Full Time,8483.28,Never Married,Male,No,-0.17873198625111725,10,-0.5,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,No,Credit Card (automatic),0.8315222981972203,-0.3700916295331309,0.7927127440274868,3,3,3,4,3,5,4,4
8739,J215190,10f04587-265b-4964-b3e7-6959ea710a2b,Clarkson,NE,Colfax,68629,41.71607,-97.12873,1232,Suburban,America/Chicago,Community development worker,10.0,-0.6388888888888888,Bachelor's Degree,Unemployed,21020.26,Separated,Male,No,0.40844771981322525,11,-0.5,0.0,No,Two Year,No,No,None,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Credit Card (automatic),0.9007224643414307,-0.28413384539178943,0.9181679207765926,4,4,4,5,2,5,5,3
8740,S222652,a05c5934-6bb5-4e64-8020-2b0d4961acd3,Wichita Falls,TX,Wichita,76308,33.85238,-98.54057,19092,Suburban,America/Chicago,Cytogeneticist,2.0,-0.027777777777777776,Highschool,Unemployed,49830.03,Separated,Male,No,-0.7348006527415238,12,0.0,1.0,No,One year,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Mailed Check,0.8716321757964892,1.537767391629926,1.0087135823454214,3,4,4,2,6,4,4,5
8741,R369407,a2c6f94c-2e5d-450b-a262-22ca1101f757,Jolon,CA,Monterey,93928,36.03236,-121.2395,820,Rural,America/Los_Angeles,Technical brewer,1.0,0.7222222222222222,Associate's/Some College,Student,9743.36,Married,Female,No,0.37048261533040033,17,0.0,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,0.6557566794550412,-0.12293967713475024,0.5669866615772169,4,4,5,3,4,3,3,4
8742,J339712,dc0874f5-8368-46ce-a80b-378a9dba5d4a,Waco,TX,McLennan,76706,31.46653,-97.0912,38597,Rural,America/Chicago,"Engineer, maintenance (IT)",2.0,0.2222222222222222,Associate's/Some College,Part Time,39116.35,Married,Male,No,-0.9923807248498351,8,0.0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Electronic Check,0.8637418118011764,1.3787675780412318,0.9100125143997291,5,4,3,5,4,4,3,4
8743,M30542,7f00f8f0-96a9-41e2-83d1-e27c13aeff45,Edgecomb,ME,Lincoln,4556,43.96868,-69.6231,1082,Urban,America/New_York,Toxicologist,2.0,-1.0,Highschool,Part Time,33186.785,Married,Male,No,0.9644128512614026,9,0.5,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,No,Mailed Check,0.8207899382567657,-0.16488119441489868,0.7977398162859799,2,2,4,4,4,2,3,3
8744,Z709934,e80f779f-84b2-4017-a258-8a6521e97330,Rocklake,ND,Towner,58365,48.85825,-99.25209,237,Rural,America/Chicago,"Development worker, community",1.0,0.6944444444444444,Bachelor's Degree,Full Time,74269.41,Separated,Female,No,0.1715306706753211,16,0.0,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,No,Yes,No,Electronic Check,0.5708064639972543,-0.49546806097982304,0.5863320056815653,3,5,4,3,2,5,5,5
8745,M18617,b3dfcd74-a09c-497d-88a4-1cce191271c1,Arkansaw,WI,Pepin,54721,44.62933,-92.06966,1269,Rural,America/Chicago,Advertising account planner,1.0,-0.3333333333333333,Bachelor's Degree,Part Time,143641.2,Separated,Male,No,5.286651236197214,11,0.5,0.0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit Card (automatic),0.9038733562161113,1.8401577575473096,0.9587530941031966,4,4,4,3,4,3,3,5
8746,A490867,46fb24fc-df56-44b3-b0f6-15e095b942b4,Basking Ridge,NJ,Somerset,7920,40.6784,-74.56296,27017,Suburban,America/New_York,"Psychologist, educational",2.0,-0.3611111111111111,Graduate Degree,Full Time,40818.88,Widowed,Male,No,-0.5872679544621017,8,0.0,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,No,Bank Transfer(automatic),0.6617693166732139,-0.12268611434967273,0.618031434205333,2,3,3,2,5,2,4,3
8747,E605510,25e13857-3675-4f16-80a8-54e7d5ee243a,Helendale,CA,San Bernardino,92342,34.75839,-117.3494,6508,Urban,America/Los_Angeles,Professor Emeritus,1.0,0.3888888888888889,Associate's/Some College,Full Time,43464.06,Widowed,Female,No,-0.44973619990233343,10,0.0,0.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Bank Transfer(automatic),0.7034695001940188,1.1675976201064246,0.7352459078542571,4,3,4,3,4,3,3,4
8748,C426956,870aa432-6599-45bd-9eec-b54ae976f32d,Maxton,NC,Robeson,28364,34.71235,-79.32696,15183,Suburban,America/New_York,"Engineer, land",2.0,-0.5,Highschool,Part Time,35713.37,Separated,Male,No,0.7861408470672903,11,1.0,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),0.7436574166780314,0.23784508187188094,0.8239393782483195,3,3,4,2,4,3,4,3
8749,N312898,e7f9af03-e96f-4304-a68f-980002dbddbe,Tacoma,WA,Pierce,98465,47.24823,-122.5291,7008,Urban,America/Los_Angeles,Teaching laboratory technician,1.0,-0.6388888888888888,Highschool,Full Time,50967.01,Widowed,Male,No,-1.064057651122073,14,-0.5,0.0,Yes,Two Year,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,Credit Card (automatic),0.7780319156029595,0.08151804330073555,0.8604312539717026,4,5,4,2,5,4,3,5
8750,P401215,c05399e0-1d13-49fa-baa9-ca830ec8fad5,Sonoma,CA,Sonoma,95476,38.2486,-122.4571,36792,Suburban,America/Los_Angeles,"Engineer, technical sales",1.0,0.75,Graduate Degree,Student,87775.72,Divorced,Male,No,0.91151749744272,17,0.5,0.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,No,No,No,Electronic Check,0.8666213891257033,-0.3571694959011523,0.8669988653881847,4,5,5,4,5,3,4,4
8751,Y168157,1ccae2a2-a76c-458c-a969-c2268cb3ac50,Jonesboro,GA,Clayton,30236,33.52245,-84.32424,49694,Rural,America/New_York,"Sales professional, IT",1.0,-0.5,Graduate Degree,Student,42200.42,Never Married,Female,No,1.4228475217964802,11,1.5,2.0,No,Month-to-month,Yes,No,DSL,No,Yes,No,Yes,No,No,No,No,No,Mailed Check,-0.18037244805536737,-0.3424070386592384,0.4619960826121213,3,4,4,3,2,3,4,2
8752,F702843,805cf7e6-b2ba-4f6e-bb20-8b6981aab9b5,Dittmer,MO,Jefferson,63023,38.26924,-90.71319,5817,Rural,America/Chicago,General practice doctor,1.0,0.2777777777777778,Highschool,Full Time,33186.785,Divorced,Male,Yes,-0.26886499245852974,10,0.0,1.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),0.8687842358576692,1.1781898466377838,0.8802163133173113,4,3,3,5,3,4,5,4
8753,O346280,d381e0b1-46d2-4fb5-b3c9-b80176ee85ac,Tulare,CA,Tulare,93274,36.18026,-119.3694,73778,Urban,America/Los_Angeles,"Geneticist, molecular",1.0,0.8333333333333334,Bachelor's Degree,Retired,17271.98,Married,Male,No,0.8209457643134428,15,-0.5,0.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,Credit Card (automatic),0.5763343781180501,-0.6450525620961974,0.5965893501488381,4,4,3,3,2,4,4,4
8754,E798904,492e2850-c9d3-42e5-a390-00496cc3d13f,Bayamon,PR,BayamÃ³n,961,18.41011,-66.16538,30784,Urban,America/Puerto_Rico,Radio producer,0.0,0.8055555555555556,Highschool,Full Time,55223.1,Widowed,Male,Yes,0.31540828872754545,10,0.0,1.0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank Transfer(automatic),0.881643395084557,1.4037443097386342,1.0109509083096846,4,5,6,2,4,4,4,2
8755,F789317,ac793db1-4e42-415e-9412-b544f251f995,Grant Park,IL,Kankakee,60940,41.2506,-87.64282,3433,Rural,America/Chicago,"Research officer, political party",1.0,-0.3055555555555556,Bachelor's Degree,Unemployed,33186.785,Married,Male,No,0.28438386670527827,11,0.0,1.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Mailed Check,0.7429391521516179,-0.71629892049954,0.6356672996581397,5,3,4,2,5,3,3,2
8756,D938071,22a3fb62-f91f-4844-8460-da8b341d139c,Russellville,MO,Cole,65074,38.47933,-92.47517,2723,Suburban,America/Chicago,"Production designer, theatre/television/film",1.0,-0.25,Graduate Degree,Full Time,26449.68,Never Married,Male,No,6.499382674848334,14,0.5,2.0,No,Two Year,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit Card (automatic),0.8576076103251964,2.031698128554309,1.021193603478216,4,3,4,6,3,4,2,4
8757,J237830,b3c24254-88d7-4e1e-964f-b649200cbc3d,Big Wells,TX,Dimmit,78830,28.52537,-99.50854,887,Suburban,America/Chicago,Geophysical data processor,1.0,-0.5277777777777778,Bachelor's Degree,Unemployed,14865.17,Separated,Female,No,-0.47248481110901985,14,0.0,1.0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Credit Card (automatic),0.8916164577680449,-0.27552865804412086,0.9429828877288378,4,4,3,3,4,3,3,4
8758,W679652,1a616832-21e0-4916-93e6-b9bb8130721e,Mentor,OH,Lake,44060,41.678,-81.32852,60476,Suburban,America/New_York,"Development worker, community",8.0,-0.3888888888888889,Bachelor's Degree,Full Time,35016.3,Married,Male,No,7.3905712652478845,12,-0.5,0.0,No,Two Year,No,No,None,No,No,No,No,Yes,No,No,Yes,Yes,Credit Card (automatic),0.869488503237679,-0.2004007158742429,0.8735107149578437,3,1,1,3,4,2,3,2
8759,I317260,8e77b4d5-b43f-405b-b78b-a3ef03b90ef5,Tomah,WI,Monroe,54660,43.98255,-90.49021,16062,Urban,America/Chicago,"Accountant, chartered public finance",1.0,-0.3333333333333333,Associate's/Some College,Full Time,83829.32,Married,Male,No,-0.517127136332743,9,-0.5,0.0,Yes,Two Year,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,0.8982305887981126,-0.5328295007835991,0.9343112117108384,5,4,3,4,2,4,4,3
8760,U00501,00a24015-c44f-4777-88ee-198679600c59,Walnut,KS,Bourbon,66780,37.61659,-95.05567,524,Urban,America/Chicago,"Engineer, manufacturing systems",0.0,0.3055555555555556,Associate's/Some College,Full Time,33186.785,Separated,Female,No,0.8662237360491534,13,0.0,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No,Mailed Check,0.9935952564054322,-0.4432963218992124,1.0090809962090215,4,5,3,4,3,5,4,4
8761,P980194,339e5e74-7426-477b-bdd6-59ca219ef44e,Albany,NY,Albany,12203,42.68108,-73.84824,31251,Rural,America/New_York,Radiation protection practitioner,3.0,0.8888888888888888,Highschool,Full Time,33186.785,Married,Female,Yes,-1.3115659516169174,12,-0.5,1.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Mailed Check,0.3619040392073493,1.6899720415254365,0.3599830917557646,5,5,4,4,1,4,5,4
8762,G417160,0c7611ed-a922-4536-828a-45751dbf69f2,North Troy,VT,Orleans,5859,44.96727,-72.44531,1730,Suburban,America/New_York,Geophysicist/field seismologist,1.0,0.05555555555555555,Highschool,Full Time,51834.27,Separated,Female,No,-0.5024197467392005,11,0.0,0.0,No,Two Year,No,No,None,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),0.5556193684075298,-0.9221966861861277,-0.1920315471467005,3,3,3,3,4,3,2,4
8763,P271479,f854aad5-cf43-4171-bc5f-5c330ea96de7,Colton,SD,Minnehaha,57018,43.79803,-96.98275,1455,Urban,America/Chicago,Data scientist,1.0,-0.16666666666666666,Associate's/Some College,Full Time,24548.06,Widowed,Male,No,-0.2523749504930083,10,-0.5,0.0,No,One year,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic Check,-0.18037244805536737,0.067753889854159,0.8342680789772049,4,3,3,2,4,3,2,4
8764,G340831,8a33f688-a504-4544-bc22-3a5728fcbd7b,Coventry,VT,Orleans,5825,44.86231,-72.24567,75,Urban,America/New_York,Garment/textile technologist,3.0,-0.25,Associate's/Some College,Full Time,35021.59,Widowed,Male,No,-0.33572584751804824,12,1.0,1.0,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),0.40047173805970315,0.5668499718154396,0.3991227100871882,5,4,4,1,4,2,3,3
8765,E556319,51f5605b-f608-4b6c-a2e7-3e3d1442e9e7,Roy,WA,Pierce,98580,46.9963,-122.5161,11195,Rural,America/Los_Angeles,"Optician, dispensing",1.0,-0.2777777777777778,Graduate Degree,Student,12558.05,Never Married,Male,No,0.023590599223205496,17,-0.5,1.0,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,No,Bank Transfer(automatic),0.6368775968241817,0.8175709400188765,0.6466193044205795,6,6,7,4,4,7,4,4
8766,V493123,882c88a9-29af-45cd-ad2c-e604a3fb346d,Pasadena,TX,Harris,77506,29.71491,-95.20013,38568,Suburban,America/Chicago,Arts administrator,4.0,-0.75,Associate's/Some College,Full Time,41466.61,Divorced,Male,No,-0.866727304328838,11,0.0,2.0,No,Month-to-month,No,No,DSL,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),0.9102644916123779,-0.3365671209299646,0.9736509583653934,4,2,3,4,3,4,5,5
8767,T431514,8a16b0ec-0bf5-4bd7-95cc-1b78f969ec5a,Avis,PA,Clinton,17721,41.18361,-77.31844,1537,Suburban,America/New_York,Commercial art gallery manager,7.0,0.5833333333333334,Bachelor's Degree,Full Time,12835.28,Divorced,Female,No,-1.0125741182822867,15,0.0,0.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Mailed Check,0.5418028427149767,-0.35673094391438265,-0.1920315471467005,2,2,3,1,4,1,3,2
8768,K202230,0fbdec63-7808-476c-a059-f608d39ad581,West Palm Beach,FL,Palm Beach,33417,26.71997,-80.12486,33287,Rural,America/New_York,Art gallery manager,1.0,0.3888888888888889,Highschool,Full Time,30006.94,Divorced,Female,No,-0.7297718722808259,8,-0.5,1.0,No,Month-to-month,No,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,-0.18037244805536737,-0.8522021943632001,1.0072682636292527,3,2,3,3,5,4,4,4
8769,L154203,a6990186-a332-4fcc-b992-956f2c561ff7,Wallace,KS,Wallace,67761,38.97081,-101.5311,220,Urban,America/Denver,Lobbyist,1.0,-0.2777777777777778,No Diploma,Part Time,37078.58,Married,Male,No,0.9860108475434444,17,0.0,1.0,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,0.8580585868778191,-0.289568700558738,0.808167754199889,2,2,1,4,3,3,3,3
8770,K960941,dd301c60-1db0-4e40-b10f-afdf1df52e53,Schoenchen,KS,Ellis,67667,38.71305,-99.33258,158,Suburban,America/Chicago,Animator,1.0,0.3333333333333333,Associate's/Some College,Part Time,33186.785,Separated,Female,No,1.21124354986767,9,0.5,2.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Credit Card (automatic),1.030226172027326,0.45872059395752396,0.980339780915012,4,3,4,2,7,3,2,3
8771,W368352,43048937-d0ba-4417-ac1e-75039f8b67dc,Nora Springs,IA,Floyd,50458,43.16088,-93.00755,2159,Suburban,America/Chicago,"Scientist, research (medical)",1.0,-0.4166666666666667,Associate's/Some College,Full Time,51228.78,Separated,Female,No,-0.5234576613004246,12,-0.5,0.0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),0.8960815474708186,-0.39911579738479297,0.8553947305527312,5,5,5,3,2,6,5,5
8772,B568158,ad906611-e4ef-41cf-92d2-ba2e5590f18d,Bellmont,IL,Wabash,62811,38.3831,-87.90555,227,Urban,America/Chicago,Claims inspector/assessor,1.0,0.16666666666666666,Associate's/Some College,Unemployed,41164.66,Divorced,Female,No,-0.1464304064748145,13,0.0,0.0,No,Month-to-month,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Mailed Check,1.0018495462072408,1.4176727208384372,1.1608441869869572,3,5,5,3,3,5,4,4
8773,M235859,d5b9a52b-6e9c-4bff-abeb-3d2449519db1,Longmeadow,MA,Hampden,1106,42.04791,-72.57176,16022,Suburban,America/New_York,"Editor, commissioning",1.0,0.08333333333333333,Graduate Degree,Full Time,81130.95,Widowed,Male,No,0.325696378653644,12,-0.5,1.0,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,No,No,Yes,Credit Card (automatic),0.45696767229612406,-0.9017346478507061,0.37245767847128436,5,4,4,3,3,5,5,3
8774,X774162,7bbe2faa-9fb5-4a90-8b01-290dc2547b98,Mount Aetna,PA,Berks,19544,40.41719,-76.29621,131,Rural,America/New_York,Comptroller,1.0,-0.3333333333333333,Associate's/Some College,Full Time,26005.03,Widowed,Female,No,1.2032517273269623,10,0.5,0.0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No,No,Electronic Check,0.6097359794970567,-0.4501010539993792,0.5455183505503942,5,4,6,4,4,4,4,5
8775,D456001,601b7fb6-6f23-44b9-976d-6669290bb2fb,Hempstead,NY,Nassau,11549,40.7173,-73.6028,2901,Urban,America/New_York,Sports therapist,8.0,-0.5833333333333334,Associate's/Some College,Full Time,33971.73,Separated,Male,No,-2.064777970238232,4,-0.5,0.0,No,One year,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed Check,0.7471921754992895,0.8523170152470085,0.9551188866202167,3,4,4,2,5,5,4,4
