,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
7566,7566,Z83977,55c2843e-cab2-4456-b02b-ac3cf80db1d4,Nellis Afb,NV,Clark,89191,36.23962,-115.0256,628,Suburban,America/Los_Angeles,Chartered loss adjuster,2,71,"Some College, 1 or More Years, No Degree",Student,NA,Never Married,Male,No,10.61073,9,0,0,NA,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed Check,54.41265,235.5897,5115.759,2,4,3,3,4,2,3,3
7567,7567,G898919,2228142d-9ad3-4a80-bd78-9bda097ddcba,Snowshoe,WV,Pocahontas,26209,38.43389,-79.99538,244,Urban,America/New_York,Naval architect,3,55,Associate's Degree,Full Time,81140.88,Widowed,Female,No,12.91883,15,0,1,No,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),46.92377,150.4499,4583.541,2,2,2,3,3,3,4,3
7568,7568,U07639,e804744d-328c-44bc-918f-6531903cd01a,Lagrange,GA,Troup,30240,33.03625,-85.12366,29114,Urban,America/New_York,Armed forces training and education officer,3,53,"9th Grade to 12th Grade, No Diploma",Full Time,72581.13,Separated,Male,No,11.97323,11,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Electronic Check,71.45998,145.2509,6754.41,4,3,5,4,4,5,3,5
7569,7569,X674028,3318c354-1949-4e60-b14e-0bb320387034,Coy,AL,Wilcox,36435,31.88219,-87.4598,426,Urban,America/Chicago,"Administrator, arts",7,NA,Nursery School to 8th Grade,Unemployed,NA,Separated,Female,No,11.67253,12,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,No,No,No,Electronic Check,52.75072,126.0145,4550.793,5,4,4,4,1,4,4,4
7570,7570,A912311,0af5981d-2803-4e85-998e-40bfa28b7e81,Tulsa,OK,Tulsa,74120,36.15041,-95.97682,4988,Urban,America/Chicago,Politician's assistant,1,22,Professional School Degree,Full Time,8977.52,Separated,Prefer not to answer,No,16.48371,12,0,1,NA,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,No,Yes,No,Mailed Check,70.63238,148.8825,6061.485,4,4,3,3,3,3,4,3
7571,7571,L554717,9d5dda2b-8426-445c-8e30-a8f5a973c3a7,Shirley,IN,Henry,47384,39.91456,-85.55438,1851,Urban,America/Indiana/Indianapolis,"Accountant, chartered",5,NA,Bachelor's Degree,Retired,NA,Never Married,Female,No,10.23948,12,0,1,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,No,Electronic Check,60.69402,179.3707,5419.847,4,3,4,3,2,5,5,2
7572,7572,S61695,9098b338-d299-4893-b312-dbc976332d36,Pinos Altos,NM,Grant,88053,32.9025,-108.206,209,Suburban,America/Denver,Pensions consultant,0,33,"9th Grade to 12th Grade, No Diploma",Retired,NA,Widowed,Male,No,9.101928,12,0,1,NA,Month-to-month,No,No,DSL,No,Yes,No,No,No,Yes,No,Yes,Yes,Electronic Check,60.44201,172.6925,5735.541,3,4,4,4,3,4,4,5
7573,7573,K65163,ec9cfc1e-8656-47f9-b99b-20ecddd7e90b,Petersburg,OH,Mahoning,44454,40.92002,-80.54298,982,Suburban,America/New_York,Legal secretary,NA,20,Bachelor's Degree,Full Time,6416.11,Married,Female,No,12.30175,10,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Electronic Check,57.10624,166.1923,5092.968,3,4,3,3,3,3,2,4
7574,7574,B817366,8ec251d6-c202-4bd5-8d62-aeebfa9f7210,Forrest,IL,Livingston,61741,40.75938,-88.40425,1703,Urban,America/Chicago,Chartered public finance accountant,NA,67,Regular High School Diploma,Part Time,45924.54,Separated,Female,Yes,13.93838,14,1,1,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,48.05798,254.0926,NA,3,3,5,5,4,3,4,5
7575,7575,J620144,cccff4c7-26df-4d10-9d02-284fdda49a97,Keokee,VA,Lee,24265,36.83805,-82.93891,680,Rural,America/New_York,"Editor, commissioning",1,37,Regular High School Diploma,Part Time,50835.25,Married,Male,No,42.14765,14,1,3,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),53.5035,239.9063,5464.766,3,2,2,3,3,2,3,5
7576,7576,Q617390,4e4f9e4c-323a-412f-b857-b9a2abb08f02,Des Allemands,LA,St. Charles,70030,29.81729,-90.43232,3628,Rural,America/Chicago,"Education officer, environmental",8,NA,Regular High School Diploma,Full Time,NA,Married,Female,No,10.7896,10,1,0,No,Month-to-month,No,No,None,Yes,No,No,No,Yes,No,Yes,Yes,No,Credit Card (automatic),62.5016,186.6071,5902.25,3,1,3,4,4,2,4,4
7577,7577,O269834,811b7c9d-40b9-49ae-8c35-d25afcd5616d,Pineville,KY,Bell,40977,36.70954,-83.75923,10512,Rural,America/New_York,"Teacher, English as a foreign language",1,84,Nursery School to 8th Grade,Retired,NA,Separated,Male,No,10.31083,14,2,0,NA,Month-to-month,No,No,None,Yes,No,No,No,No,No,Yes,No,Yes,Mailed Check,65.14224,104.0911,5495.375,3,3,3,3,4,2,3,2
7578,7578,V743976,8b6cb04a-11ca-4fcf-b068-26d434ed3f62,Rutledge,MO,Scotland,63563,40.30412,-92.07062,834,Rural,America/Chicago,Museum/gallery conservator,1,18,Doctorate Degree,Full Time,38479.29,Never Married,Male,No,9.144724,13,0,0,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,No,Yes,No,No,Electronic Check,68.47904,130.9171,NA,2,3,4,4,3,3,3,4
7579,7579,Q686616,fa49a5d9-8f37-46a4-90b3-ca6660f2ca18,Albuquerque,NM,Bernalillo,87121,35.05851,-106.8779,78900,Rural,America/Denver,"Civil engineer, consulting",2,32,Bachelor's Degree,Full Time,NA,Never Married,Male,No,8.569383,9,0,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Yes,Electronic Check,68.83185,180.0743,6070.017,4,4,4,4,2,4,4,4
7580,7580,Q985154,b6b8a93f-2e3b-46bd-bad7-74b687be3f36,Lexington,AL,Lauderdale,35648,34.95875,-87.38491,3250,Rural,America/Chicago,Tour manager,2,30,Regular High School Diploma,Full Time,NA,Separated,Female,No,13.06416,13,3,1,NA,Month-to-month,Yes,No,None,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Electronic Check,60.53095,127.8594,5265.959,4,5,3,5,3,3,4,3
7581,7581,Z972499,5460ce17-fbf6-41c4-9dcc-332425960618,Darby,MT,Ravalli,59829,45.78632,-114.2822,2308,Rural,America/Denver,"Engineer, maintenance",1,81,Nursery School to 8th Grade,Retired,10667.51,Separated,Male,No,9.858052,15,3,1,No,Month-to-month,Yes,No,Fiber Optic,No,Yes,No,No,No,No,No,Yes,No,Bank Transfer(automatic),NA,178.701,5874.549,3,4,5,3,2,4,3,2
7582,7582,S420653,00bdba4c-61e6-4865-a548-de9deb106524,Simi Valley,CA,Ventura,93065,34.26022,-118.7744,72061,Suburban,America/Los_Angeles,Furniture conservator/restorer,8,39,Bachelor's Degree,Part Time,NA,Widowed,Male,No,1.517934,17,0,0,Yes,Month-to-month,Yes,No,Fiber Optic,NA,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,68.98508,159.5867,6176.703,1,2,3,1,6,2,2,1
7583,7583,G178589,484839fc-a471-4609-83ba-5997b5420bd2,Campbellsburg,KY,Henry,40011,38.52598,-85.16936,2617,Rural,America/New_York,Tourist information centre manager,NA,73,Master's Degree,Student,31854.01,Separated,Male,No,12.58735,10,0,1,Yes,Month-to-month,No,Yes,None,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Mailed Check,59.60106,149.0188,5179.445,6,5,5,4,3,3,4,5
7584,7584,D280771,1d2971c8-49b4-4cce-a8c0-2c8abf4ffac9,Dunnell,MN,Martin,56127,43.54764,-94.77441,426,Rural,America/Chicago,Games developer,NA,62,Regular High School Diploma,Retired,NA,Divorced,Female,No,12.71759,16,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,NA,No,No,Yes,Mailed Check,39.71501,156.742,3459.852,3,3,4,5,2,6,5,4
7585,7585,L842847,fdd4c135-bb47-403f-be8e-0fc9397b9790,Fabens,TX,El Paso,79838,31.49183,-106.1736,6376,Suburban,America/Ojinaga,"Editor, commissioning",7,48,Associate's Degree,Part Time,31739.83,Widowed,Female,No,6.135163,13,0,0,No,One year,No,No,DSL,Yes,Yes,No,No,No,No,No,No,No,Mailed Check,57.90418,125.9153,NA,3,1,4,5,5,3,3,4
7586,7586,I768412,c6dd3139-e7bb-4e30-a806-f8bc24434c4b,Dailey,WV,Randolph,26259,38.80273,-79.89612,53,Urban,America/New_York,Land/geomatics surveyor,3,65,Master's Degree,Retired,109653.3,Divorced,Female,No,7.5956,8,0,1,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Mailed Check,71.76063,162.3074,6604.25,3,4,2,2,5,3,3,2
7587,7587,I737855,42f8921e-a8db-4d8c-8752-921179fd6206,Cherry Log,GA,Gilmer,30522,34.78333,-84.33478,897,Urban,America/New_York,Dealer,0,20,Bachelor's Degree,Student,34252.86,Separated,Female,No,16.57295,9,1,1,NA,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Credit Card (automatic),56.90458,166.024,5117.066,4,4,3,4,3,4,2,5
7588,7588,M601856,313a1c97-e642-48a8-bfb6-090b0614988a,Edmond,OK,Oklahoma,73013,35.61946,-97.4812,52254,Urban,America/Chicago,"Programmer, systems",2,NA,"Some College, 1 or More Years, No Degree",Unemployed,37475.23,Never Married,Male,No,10.76247,13,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),71.57202,202.0296,6201.649,3,4,3,5,2,3,4,4
7589,7589,Q335167,65b38226-1d97-41c3-9381-c0e5eccc1a07,Big Prairie,OH,Holmes,44611,40.60452,-82.08585,2121,Urban,America/New_York,Media buyer,NA,86,Master's Degree,Unemployed,32889.88,Divorced,Female,No,9.436228,10,2,0,Yes,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Credit Card (automatic),48.5611,230.2914,4346.836,6,6,4,3,3,4,5,4
7590,7590,T81723,9a385eed-fac2-483a-9496-2f1011ab074c,Midpines,CA,Mariposa,95345,37.59019,-119.9652,749,Urban,America/Los_Angeles,"Designer, exhibition/display",0,19,Regular High School Diploma,Full Time,54808.33,Married,Male,No,8.510101,5,0,1,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Electronic Check,58.2249,189.178,5769.871,4,3,3,5,3,5,5,4
7591,7591,U544678,d9d0fe70-1174-4b89-9885-c7e2fabcc040,Hotchkiss,CO,Delta,81419,38.86944,-107.7585,3852,Urban,America/Denver,Television production assistant,0,NA,Associate's Degree,Retired,6362.26,Never Married,Female,No,14.19033,16,0,0,No,One year,Yes,Yes,None,Yes,No,No,Yes,No,No,No,Yes,No,Mailed Check,66.58823,140.1644,5672.562,4,3,3,4,3,5,3,2
7592,7592,A541966,e44218c9-6308-4b98-a778-7cd9e62e4102,Palatine,IL,Cook,60067,42.10658,-88.06539,38177,Urban,America/Chicago,"Journalist, magazine",0,81,Regular High School Diploma,Full Time,NA,Widowed,Male,No,10.69431,15,1,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Credit Card (automatic),61.173,184.2649,5393.762,5,4,4,3,3,4,5,3
7593,7593,K314149,191f588d-e4fc-4b5f-b0f3-7ebf4efd8a9f,Cutler,CA,Tulare,93615,36.50334,-119.2863,6513,Urban,America/Los_Angeles,Research scientist (life sciences),0,NA,Bachelor's Degree,Unemployed,NA,Never Married,Female,No,8.961201,12,1,0,No,Two Year,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Electronic Check,56.29735,196.1492,5412.85,2,2,1,5,3,5,2,3
7594,7594,I553103,d6637bc6-024a-4b27-87ea-d4f86a92ddaa,Quinton,AL,Walker,35130,33.6337,-87.13403,2892,Rural,America/Chicago,Futures trader,3,52,Master's Degree,Full Time,62132.48,Married,Female,No,6.946959,10,2,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,Bank Transfer(automatic),70.85782,164.3254,6607.645,6,6,6,3,3,6,5,5
7595,7595,K304782,227efeef-5afc-4a8f-bd0c-1517d37ba681,Versailles,OH,Darke,45380,40.24335,-84.51429,5385,Urban,America/New_York,Wellsite geologist,3,59,"Some College, 1 or More Years, No Degree",Full Time,NA,Widowed,Male,No,12.7028,12,2,2,NA,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Mailed Check,63.52797,207.4734,NA,3,3,3,3,3,4,5,1
7596,7596,P486704,6323abbd-0be2-4871-8cba-7958edf8ca66,Buxton,NC,Dare,27920,35.25902,-75.53971,1327,Urban,America/New_York,Medical secretary,1,79,Master's Degree,Full Time,35666.27,Married,Male,No,9.391655,18,1,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,Yes,Mailed Check,68.64269,91.57892,6051.501,3,3,3,4,2,3,3,2
7597,7597,X37721,eb3fc09f-e9e5-409b-9a91-b2f22a808451,Conehatta,MS,Newton,39057,32.4926,-89.28509,2328,Urban,America/Chicago,"Administrator, Civil Service",2,32,"Some College, 1 or More Years, No Degree",Full Time,84314.93,Widowed,Female,No,9.101558,11,1,1,No,Two Year,No,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),71.67026,209.688,6953.435,3,3,2,1,5,4,3,4
7598,7598,J148251,3ed72e90-0f32-4be6-9f68-9d4c0fa120bb,Home,KS,Marshall,66438,39.85274,-96.49527,130,Urban,America/Chicago,Chartered certified accountant,1,29,Regular High School Diploma,Retired,40364.46,Separated,Female,No,8.064574,14,1,0,Yes,Two Year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,No,Credit Card (automatic),NA,171.0782,5588.835,4,3,3,5,4,5,4,4
7599,7599,H566885,ec00710d-b8eb-4476-8d31-aaadcc9bf5d8,Wooton,KY,Leslie,41776,37.16708,-83.29126,1370,Urban,America/New_York,Public relations officer,0,52,Associate's Degree,Full Time,NA,Widowed,Male,No,7.363292,17,2,1,NA,Two Year,No,No,None,Yes,No,Yes,Yes,Yes,No,No,No,No,Mailed Check,71.36862,116.1602,6173.441,4,4,4,2,5,3,3,3
7600,7600,A470957,5e8a3385-d754-40d3-8006-ad09851ef1f9,Meyers Chuck,AK,Wrangell,99903,55.82123,-132.0594,0,Suburban,America/Sitka,Medical illustrator,0,NA,"Some College, 1 or More Years, No Degree",Full Time,96190.74,Never Married,Female,No,9.250475,10,2,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,63.35604,187.2339,5959.252,3,3,5,3,5,4,3,4
7601,7601,P628955,48b478b7-1b84-4f69-ab84-4cc3971180b1,Princeville,IL,Peoria,61559,40.92109,-89.77556,3263,Urban,America/Chicago,Health promotion specialist,NA,50,Regular High School Diploma,Full Time,NA,Widowed,Female,No,12.29537,13,1,0,No,One year,No,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,58.43075,94.15109,5319.905,3,3,3,2,5,4,4,2
7602,7602,V188673,4f29fe70-7792-4a04-aab4-67375583bf94,New Hartford,NY,Oneida,13413,43.05898,-75.27711,16382,Suburban,America/New_York,Water engineer,NA,85,Nursery School to 8th Grade,Full Time,NA,Married,Male,No,15.14081,16,1,1,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Electronic Check,50.09435,195.4018,4561.818,4,4,5,4,4,3,2,4
7603,7603,J272172,557d9b74-0297-4201-b97d-c78335dcd776,Kealia,HI,Kauai,96751,22.10489,-159.3025,69,Rural,Pacific/Honolulu,Broadcast journalist,0,25,No Schooling Completed,Unemployed,NA,Separated,Female,No,12.38262,11,0,0,No,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Bank Transfer(automatic),59.05181,181.6796,5655.241,5,6,4,1,4,5,5,6
7604,7604,A425221,515bf84f-c9fa-4bae-acfd-164148ec8ef3,Center Point,TX,Kerr,78010,29.91232,-99.04483,3353,Rural,America/Chicago,Clinical embryologist,3,41,Regular High School Diploma,Full Time,18621.61,Widowed,Female,No,12.68118,13,0,0,No,Two Year,No,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Credit Card (automatic),59.84762,193.467,5413.21,4,2,4,3,1,4,4,5
7605,7605,N744979,cbedbbb3-008f-4280-9520-a4aeeba2e4ba,Olney Springs,CO,Crowley,81062,38.29238,-103.9492,1775,Rural,America/Denver,"Secretary, company",NA,52,Nursery School to 8th Grade,Full Time,65707.03,Widowed,Female,No,13.12046,13,2,2,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Bank Transfer(automatic),68.92748,160.6637,5899.879,4,4,3,2,3,3,3,3
7606,7606,U332690,de5f2547-faa4-4b14-9cad-95ae766906c2,Story,WY,Sheridan,82842,44.57674,-106.9288,639,Suburban,America/Denver,"Designer, multimedia",1,57,No Schooling Completed,Part Time,15846.96,Divorced,Female,No,12.39275,11,2,0,No,Two Year,Yes,Yes,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,66.55543,188.4774,5918.425,3,2,2,3,4,4,3,5
7607,7607,J431846,652d2103-b915-4478-9c9d-95c043e7b375,Providence,RI,Providence,2912,41.82561,-71.40224,1360,Urban,America/New_York,Television production assistant,NA,44,"9th Grade to 12th Grade, No Diploma",Full Time,NA,Separated,Male,No,9.084354,14,0,1,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Mailed Check,70.90494,194.5684,6370.632,3,2,4,4,2,3,4,4
7608,7608,A727653,e0e58a65-232a-4445-9f1c-da86c49ae28f,Beach City,OH,Stark,44608,40.65393,-81.59492,2439,Urban,America/New_York,"Teacher, adult education",NA,74,Bachelor's Degree,Unemployed,16107.44,Separated,Male,No,10.18169,12,3,0,No,One year,No,Yes,None,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Bank Transfer(automatic),NA,139.5194,NA,5,3,4,4,4,3,4,3
7609,7609,E585382,0f849602-f22c-4db6-bbb6-d39d33fa8065,Silverdale,WA,Kitsap,98383,47.66207,-122.7179,21301,Suburban,America/Los_Angeles,Furniture designer,1,NA,Regular High School Diploma,Student,80905.43,Separated,Male,No,13.3698,11,0,0,NA,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Yes,No,Credit Card (automatic),68.14733,129.4638,6235.96,3,2,3,3,5,4,3,1
7610,7610,T531714,cc3067a1-6e29-4cb5-9130-c27a9ce7a757,New Carlisle,IN,St. Joseph,46552,41.70627,-86.48468,6846,Rural,America/Indiana/Indianapolis,Catering manager,NA,40,Regular High School Diploma,Full Time,19425.75,Separated,Female,No,10.2635,13,1,0,No,Two Year,No,No,None,Yes,No,No,Yes,No,Yes,No,Yes,No,Mailed Check,NA,150.7761,5919.393,4,5,4,3,6,3,4,3
7611,7611,F523785,50063175-b25e-4f0a-b158-88e26907e9bc,Bentley,KS,Sedgwick,67016,37.88679,-97.51471,558,Suburban,America/Chicago,Telecommunications researcher,5,41,Associate's Degree,Part Time,70972.38,Married,Male,No,10.28809,10,0,2,No,One year,Yes,Yes,None,Yes,No,No,Yes,No,Yes,No,Yes,No,Credit Card (automatic),57.37651,148.8811,5220.6,3,3,3,2,3,1,3,3
7612,7612,L928794,b86c02dc-121f-42c7-93a8-d6e644bffc17,Chesapeake,VA,Chesapeake,23320,36.75193,-76.2183,56765,Suburban,America/New_York,Aid worker,10,85,Master's Degree,Full Time,52397.9,Divorced,Female,No,2.957322,15,2,0,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,68.59473,199.1465,6749.102,3,3,2,5,4,3,4,4
7613,7613,V713912,f5b8371a-c3a9-4104-aafa-4922b812a0e0,Roaring Springs,TX,Motley,79256,33.89496,-100.7464,227,Rural,America/Chicago,Web designer,NA,82,Associate's Degree,Full Time,11807.8,Married,Female,No,14.12202,8,2,0,No,One year,No,No,DSL,Yes,No,No,Yes,No,Yes,No,Yes,No,Electronic Check,51.40304,161.9607,4835.577,4,4,5,5,3,4,4,5
7614,7614,J575954,c9d4dc92-f0df-48bb-a824-02ce8a310e91,Buckland,OH,Auglaize,45819,40.6241,-84.26031,265,Suburban,America/New_York,Higher education careers adviser,3,42,Regular High School Diploma,Unemployed,29552.09,Separated,Male,No,8.323398,10,1,0,No,Two Year,No,Yes,DSL,Yes,No,No,No,No,No,No,No,No,Credit Card (automatic),68.78714,92.29425,6246.216,4,5,4,4,4,3,3,4
7615,7615,E65254,84ee857b-5525-4bc7-aa42-7095fa4eac69,Napier,WV,Braxton,26631,38.79593,-80.54734,332,Suburban,America/New_York,Broadcast presenter,2,88,Regular High School Diploma,Full Time,23239.53,Widowed,Male,No,8.231231,18,1,0,NA,Month-to-month,No,No,Fiber Optic,No,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,62.30113,170.2772,5352.202,4,5,3,4,3,4,5,4
7616,7616,Q958335,d2fc8a2c-eae5-4412-9e53-9749f9bdf8c3,Lupton,MI,Ogemaw,48635,44.39547,-84.00129,1618,Suburban,America/Detroit,Teaching laboratory technician,0,65,"Some College, 1 or More Years, No Degree",Full Time,65242.66,Married,Female,No,9.371125,20,2,1,NA,Month-to-month,No,No,Fiber Optic,No,No,Yes,No,Yes,No,Yes,No,Yes,Electronic Check,57.63584,153.3001,5025.122,4,3,2,3,4,3,3,4
7617,7617,T545859,504a1822-2d39-4a5e-aa0f-fcb4273790c4,Snook,TX,Burleson,77878,30.47152,-96.43602,302,Suburban,America/Chicago,"Engineer, structural",NA,50,GED or Alternative Credential,Full Time,NA,Separated,Female,No,14.31486,14,1,2,No,Month-to-month,No,No,None,Yes,No,No,No,No,No,Yes,Yes,No,Mailed Check,53.36122,177.3823,4855.947,4,5,4,5,2,4,5,5
7618,7618,K87708,2d3c6d09-5fbf-415d-9590-4782b5816526,El Paso,TX,El Paso,79905,31.76655,-106.4248,22447,Rural,America/Denver,"Administrator, education",NA,83,"Some College, 1 or More Years, No Degree",Part Time,36319.34,Married,Male,No,13.92637,13,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,No,Mailed Check,63.47441,191.5516,5733.684,4,4,3,2,5,3,4,3
7619,7619,N924475,1124aa04-0c29-4916-a5ac-7ddd450c450c,Coolidge,KS,Hamilton,67836,38.02158,-102.007,207,Suburban,America/Denver,"Designer, textile",2,31,Master's Degree,Full Time,7108.46,Never Married,Male,No,9.662757,17,0,0,No,Month-to-month,No,No,None,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Electronic Check,NA,150.0345,5941.886,5,5,5,3,5,3,4,3
7620,7620,S450872,dee3c034-6296-46c1-b00b-ba7020e38026,Springfield,NJ,Union,7081,40.69948,-74.32543,17398,Suburban,America/New_York,"Therapist, horticultural",1,NA,"9th Grade to 12th Grade, No Diploma",Retired,26974.35,Divorced,Female,No,14.20953,14,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),51.68219,176.5539,4671.903,3,3,3,5,2,4,4,5
7621,7621,B450609,d35dd0eb-7277-4109-9359-4c69ba5bc769,Kanona,NY,Steuben,14856,42.37667,-77.36652,241,Urban,America/New_York,Art therapist,NA,89,"9th Grade to 12th Grade, No Diploma",Full Time,26110.4,Married,Male,No,9.937462,12,0,0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,No,Yes,Mailed Check,71.44166,149.3686,6480.588,5,4,4,3,6,5,4,3
7622,7622,Z189601,7c25ebe3-d3ff-48d4-ab82-cda22a72804b,Summit,UT,Iron,84772,37.78077,-112.9386,260,Rural,America/Denver,Drilling engineer,1,62,"9th Grade to 12th Grade, No Diploma",Retired,35176.64,Divorced,Female,No,12.71294,14,0,0,No,Month-to-month,No,Yes,DSL,NA,Yes,Yes,No,No,Yes,Yes,No,No,Electronic Check,70.82444,165.6247,NA,2,2,2,4,2,2,4,3
7623,7623,C704959,1adbcabc-695b-4904-8542-0a291045f04e,Toccoa,GA,Stephens,30577,34.5541,-83.32464,21204,Rural,America/New_York,Careers information officer,3,62,Regular High School Diploma,Full Time,27568.88,Divorced,Female,No,10.70196,6,3,0,NA,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Yes,Electronic Check,67.76809,116.3136,5676.567,5,5,4,2,4,4,3,3
7624,7624,S287194,c8e9c0ab-254c-413d-a514-7bf46591886d,Bushkill,PA,Pike,18324,41.15195,-75.00305,9110,Urban,America/New_York,Energy engineer,1,72,GED or Alternative Credential,Full Time,NA,Never Married,Female,No,6.763637,7,2,0,No,Two Year,Yes,No,Fiber Optic,NA,Yes,Yes,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),56.41476,192.4395,5013.698,2,4,3,3,5,2,3,2
7625,7625,A615311,d418fcee-aa63-440a-b58b-7cc7fc740f2e,West Lebanon,NY,Columbia,12195,42.48663,-73.47102,121,Urban,America/New_York,Actuary,3,54,Regular High School Diploma,Full Time,2584.6,Divorced,Female,No,12.74046,8,0,0,No,One year,Yes,Yes,DSL,NA,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,62.13301,222.7955,6183.792,4,4,4,3,4,4,4,3
7626,7626,E970292,db033b9a-7e07-4594-90cf-7d3b7f00782c,Minneapolis,MN,Anoka,55421,45.0509,-93.25313,27998,Rural,America/Chicago,"Scientist, biomedical",1,NA,Master's Degree,Unemployed,41295.47,Widowed,Female,No,9.277101,16,2,0,No,One year,Yes,No,None,Yes,No,No,No,No,Yes,Yes,No,Yes,Bank Transfer(automatic),71.16551,116.6434,5962.571,6,5,5,4,4,3,4,2
7627,7627,O207058,df404995-1ca4-488e-ad67-d67414aa5482,Cade,LA,St. Martin,70519,30.08019,-91.89736,293,Suburban,America/Chicago,Biomedical engineer,2,49,Bachelor's Degree,Full Time,67763,Divorced,Male,No,6.66567,9,1,0,No,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,No,Yes,No,No,Mailed Check,68.04429,126.7904,5972.69,3,4,3,4,3,3,6,3
7628,7628,M108185,a4e80971-4c0c-4f68-9dbb-8606b8dbf081,Pittsburgh,PA,Allegheny,15219,40.44226,-79.98326,16501,Urban,America/New_York,Armed forces logistics/support/administrative officer,0,NA,Bachelor's Degree,Unemployed,71013.32,Separated,Female,No,10.68091,9,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,NA,Yes,No,No,Bank Transfer(automatic),56.01076,155.4555,5396.172,3,4,3,4,3,3,2,4
